sentence_id,token,tag
17,Love,B-PER
17,brought,O
17,up,O
17,an,O
17,interesting,O
17,point,O
17,.,O
18,Summer,B-PER
18,introduced,O
18,Savannah,B-PER
18,as,O
18,the,O
18,lead,O
18,consultant,O
18,on,O
18,the,O
18,project,O
18,.,O
19,The,O
19,consultant,O
19,who,O
19,was,O
19,hired,O
19,by,O
19,Rain,B-PER
19,recommended,O
19,a,O
19,new,O
19,tool,O
19,.,O
20,Fawn,B-PER
20,",",O
20,the,O
20,new,O
20,project,O
20,manager,O
20,",",O
20,presented,O
20,the,O
20,budget,O
20,.,O
21,During,O
21,yesterday,O
21,',O
21,s,O
21,meeting,O
21,",",O
21,Gray,B-PER
21,brought,O
21,up,O
21,an,O
21,interesting,O
21,point,O
21,.,O
22,The,O
22,person,O
22,you,O
22,spoke,O
22,to,O
22,earlier,O
22,",",O
22,Lily,B-PER
22,",",O
22,will,O
22,send,O
22,the,O
22,report,O
22,.,O
23,Can,O
23,you,O
23,schedule,O
23,a,O
23,meeting,O
23,with,O
23,Ridge,B-PER
23,next,O
23,week,O
23,?,O
24,Although,O
24,Fawn,B-PER
24,was,O
24,nervous,O
24,",",O
24,they,O
24,performed,O
24,well,O
24,.,O
25,Do,O
25,you,O
25,remember,O
25,when,O
25,May,B-PER
25,joined,O
25,the,O
25,company,O
25,?,O
26,This,O
26,is,O
26,Timber,B-PER
26,",",O
26,our,O
26,new,O
26,team,O
26,member,O
26,.,O
27,The,O
27,person,O
27,seen,O
27,talking,O
27,to,O
27,Terry,B-PER
27,was,O
27,the,O
27,executive,O
27,.,O
28,My,O
28,name,O
28,is,O
28,Shannon,B-PER
28,.,O
29,What,O
29,did,O
29,Ridge,B-PER
29,say,O
29,about,O
29,the,O
29,proposal,O
29,yesterday,O
29,?,O
30,Everyone,O
30,was,O
30,waiting,O
30,for,O
30,Val,B-PER
30,to,O
30,arrive,O
30,.,O
31,The,O
31,final,O
31,report,O
31,was,O
31,prepared,O
31,by,O
31,Leo,B-PER
31,.,O
32,Storm,B-PER
32,introduced,O
32,Tracy,B-PER
32,as,O
32,the,O
32,lead,O
32,consultant,O
32,on,O
32,the,O
32,project,O
32,.,O
33,This,O
33,is,O
33,Shelby,B-PER
33,",",O
33,our,O
33,new,O
33,team,O
33,member,O
33,.,O
34,Wade,B-PER
34,said,O
34,that,O
34,Lucky,B-PER
34,might,O
34,be,O
34,late,O
34,due,O
34,to,O
34,traffic,O
34,.,O
35,Nobody,O
35,expected,O
35,Rose,B-PER
35,to,O
35,handle,O
35,the,O
35,crisis,O
35,so,O
35,well,O
35,.,O
36,The,O
36,report,O
36,",",O
36,as,O
36,mentioned,O
36,by,O
36,Lucky,B-PER
36,(,O
36,our,O
36,new,O
36,data,O
36,analyst,O
36,),O
36,",",O
36,needs,O
36,a,O
36,revision,O
36,.,O
37,What,O
37,did,O
37,Hazel,B-PER
37,say,O
37,about,O
37,the,O
37,proposal,O
37,yesterday,O
37,?,O
38,After,O
38,the,O
38,interview,O
38,",",O
38,we,O
38,offered,O
38,Penny,B-PER
38,the,O
38,position,O
38,.,O
39,Have,O
39,you,O
39,met,O
39,Rose,B-PER
39,from,O
39,the,O
39,accounting,O
39,department,O
39,?,O
40,What,O
40,did,O
40,Sky,B-PER
40,say,O
40,about,O
40,the,O
40,proposal,O
40,yesterday,O
40,?,O
41,Nobody,O
41,expected,O
41,Earl,B-PER
41,to,O
41,handle,O
41,the,O
41,crisis,O
41,so,O
41,well,O
41,.,O
42,The,O
42,consultant,O
42,who,O
42,was,O
42,hired,O
42,by,O
42,Ash,B-PER
42,recommended,O
42,a,O
42,new,O
42,tool,O
42,.,O
43,My,O
43,name,O
43,is,O
43,Ruby,B-PER
43,.,O
44,Isn,O
44,',O
44,t,O
44,Ginger,B-PER
44,presenting,O
44,at,O
44,the,O
44,conference,O
44,?,O
45,Everyone,O
45,was,O
45,waiting,O
45,for,O
45,Grant,B-PER
45,to,O
45,arrive,O
45,.,O
46,The,O
46,final,O
46,report,O
46,was,O
46,prepared,O
46,by,O
46,Robin,B-PER
46,.,O
47,Both,O
47,Sterling,B-PER
47,and,O
47,Fawn,B-PER
47,have,O
47,extensive,O
47,experience,O
47,in,O
47,logistics,O
47,.,O
48,Jay,B-PER
48,said,O
48,that,O
48,Ridge,B-PER
48,might,O
48,be,O
48,late,O
48,due,O
48,to,O
48,traffic,O
48,.,O
49,Isn,O
49,',O
49,t,O
49,Hope,B-PER
49,presenting,O
49,at,O
49,the,O
49,conference,O
49,?,O
50,Nobody,O
50,expected,O
50,Maple,B-PER
50,to,O
50,handle,O
50,the,O
50,crisis,O
50,so,O
50,well,O
50,.,O
51,I,O
51,met,O
51,Brook,B-PER
51,and,O
51,Chance,B-PER
51,at,O
51,the,O
51,workshop,O
51,.,O
52,Although,O
52,Diamond,B-PER
52,was,O
52,nervous,O
52,",",O
52,they,O
52,performed,O
52,well,O
52,.,O
53,The,O
53,person,O
53,seen,O
53,talking,O
53,to,O
53,Hazel,B-PER
53,was,O
53,the,O
53,executive,O
53,.,O
54,Although,O
54,Chance,B-PER
54,was,O
54,nervous,O
54,",",O
54,they,O
54,performed,O
54,well,O
54,.,O
55,Although,O
55,Joy,B-PER
55,was,O
55,nervous,O
55,",",O
55,they,O
55,performed,O
55,well,O
55,.,O
56,Have,O
56,you,O
56,met,O
56,Jack,B-PER
56,from,O
56,the,O
56,accounting,O
56,department,O
56,?,O
57,Forest,B-PER
57,",",O
57,the,O
57,regional,O
57,director,O
57,",",O
57,approved,O
57,the,O
57,budget,O
57,.,O
58,Both,O
58,Fern,B-PER
58,and,O
58,Jay,B-PER
58,have,O
58,extensive,O
58,experience,O
58,in,O
58,logistics,O
58,.,O
59,What,O
59,did,O
59,Snow,B-PER
59,say,O
59,about,O
59,the,O
59,proposal,O
59,yesterday,O
59,?,O
60,My,O
60,name,O
60,is,O
60,Star,B-PER
60,.,O
61,It,O
61,was,O
61,Ray,B-PER
61,who,O
61,finalized,O
61,the,O
61,agreement,O
61,.,O
62,Owen,B-PER
62,",",O
62,the,O
62,new,O
62,project,O
62,manager,O
62,",",O
62,presented,O
62,the,O
62,budget,O
62,.,O
63,I,O
63,met,O
63,May,B-PER
63,and,O
63,Justice,B-PER
63,at,O
63,the,O
63,workshop,O
63,.,O
64,Winter,B-PER
64,",",O
64,the,O
64,new,O
64,project,O
64,manager,O
64,",",O
64,presented,O
64,the,O
64,budget,O
64,.,O
65,What,O
65,did,O
65,Ruby,B-PER
65,say,O
65,about,O
65,the,O
65,proposal,O
65,yesterday,O
65,?,O
66,The,O
66,person,O
66,you,O
66,spoke,O
66,to,O
66,earlier,O
66,",",O
66,Mason,B-PER
66,",",O
66,will,O
66,send,O
66,the,O
66,report,O
66,.,O
67,Nobody,O
67,expected,O
67,Sandy,B-PER
67,to,O
67,handle,O
67,the,O
67,crisis,O
67,so,O
67,well,O
67,.,O
68,The,O
68,person,O
68,seen,O
68,talking,O
68,to,O
68,Fern,B-PER
68,was,O
68,the,O
68,executive,O
68,.,O
69,My,O
69,name,O
69,is,O
69,Noel,B-PER
69,.,O
70,Isn,O
70,',O
70,t,O
70,Fawn,B-PER
70,presenting,O
70,at,O
70,the,O
70,conference,O
70,?,O
71,The,O
71,report,O
71,",",O
71,as,O
71,mentioned,O
71,by,O
71,Iris,B-PER
71,(,O
71,our,O
71,new,O
71,data,O
71,analyst,O
71,),O
71,",",O
71,needs,O
71,a,O
71,revision,O
71,.,O
72,Isn,O
72,',O
72,t,O
72,Fawn,B-PER
72,presenting,O
72,at,O
72,the,O
72,conference,O
72,?,O
73,During,O
73,yesterday,O
73,',O
73,s,O
73,meeting,O
73,",",O
73,Sonny,B-PER
73,brought,O
73,up,O
73,an,O
73,interesting,O
73,point,O
73,.,O
74,Lily,B-PER
74,",",O
74,the,O
74,new,O
74,project,O
74,manager,O
74,",",O
74,presented,O
74,the,O
74,budget,O
74,.,O
75,During,O
75,yesterday,O
75,',O
75,s,O
75,meeting,O
75,",",O
75,Wade,B-PER
75,brought,O
75,up,O
75,an,O
75,interesting,O
75,point,O
75,.,O
76,Do,O
76,you,O
76,remember,O
76,when,O
76,Gray,B-PER
76,joined,O
76,the,O
76,company,O
76,?,O
77,At,O
77,the,O
77,annual,O
77,summit,O
77,",",O
77,Diamond,B-PER
77,gave,O
77,a,O
77,keynote,O
77,speech,O
77,.,O
78,Have,O
78,you,O
78,met,O
78,Clover,B-PER
78,from,O
78,the,O
78,accounting,O
78,department,O
78,?,O
79,Have,O
79,you,O
79,met,O
79,Dusty,B-PER
79,from,O
79,the,O
79,accounting,O
79,department,O
79,?,O
80,The,O
80,person,O
80,seen,O
80,talking,O
80,to,O
80,Gale,B-PER
80,was,O
80,the,O
80,executive,O
80,.,O
81,My,O
81,name,O
81,is,O
81,Toby,B-PER
81,.,O
82,Isn,O
82,',O
82,t,O
82,Jack,B-PER
82,presenting,O
82,at,O
82,the,O
82,conference,O
82,?,O
83,The,O
83,consultant,O
83,who,O
83,was,O
83,hired,O
83,by,O
83,Rusty,B-PER
83,recommended,O
83,a,O
83,new,O
83,tool,O
83,.,O
84,Isn,O
84,',O
84,t,O
84,Jade,B-PER
84,presenting,O
84,at,O
84,the,O
84,conference,O
84,?,O
85,My,O
85,name,O
85,is,O
85,Chase,B-PER
85,.,O
86,Ridge,B-PER
86,and,O
86,a,O
86,colleague,O
86,",",O
86,Winter,B-PER
86,",",O
86,handled,O
86,the,O
86,presentation,O
86,together,O
86,.,O
87,This,O
87,is,O
87,Sunny,B-PER
87,",",O
87,our,O
87,new,O
87,team,O
87,member,O
87,.,O
88,Rain,B-PER
88,",",O
88,the,O
88,regional,O
88,director,O
88,",",O
88,approved,O
88,the,O
88,budget,O
88,.,O
89,Have,O
89,you,O
89,met,O
89,Mark,B-PER
89,from,O
89,the,O
89,accounting,O
89,department,O
89,?,O
90,Grant,B-PER
90,and,O
90,a,O
90,colleague,O
90,",",O
90,Clay,B-PER
90,",",O
90,handled,O
90,the,O
90,presentation,O
90,together,O
90,.,O
91,After,O
91,the,O
91,interview,O
91,",",O
91,we,O
91,offered,O
91,Timber,B-PER
91,the,O
91,position,O
91,.,O
92,What,O
92,did,O
92,Sky,B-PER
92,say,O
92,about,O
92,the,O
92,proposal,O
92,yesterday,O
92,?,O
93,The,O
93,consultant,O
93,who,O
93,was,O
93,hired,O
93,by,O
93,Sterling,B-PER
93,recommended,O
93,a,O
93,new,O
93,tool,O
93,.,O
94,Slate,B-PER
94,said,O
94,that,O
94,Hope,B-PER
94,might,O
94,be,O
94,late,O
94,due,O
94,to,O
94,traffic,O
94,.,O
95,Can,O
95,you,O
95,schedule,O
95,a,O
95,meeting,O
95,with,O
95,Timber,B-PER
95,next,O
95,week,O
95,?,O
96,Have,O
96,you,O
96,met,O
96,Pearl,B-PER
96,from,O
96,the,O
96,accounting,O
96,department,O
96,?,O
97,Nobody,O
97,expected,O
97,Miles,B-PER
97,to,O
97,handle,O
97,the,O
97,crisis,O
97,so,O
97,well,O
97,.,O
98,Everyone,O
98,was,O
98,waiting,O
98,for,O
98,Ruby,B-PER
98,to,O
98,arrive,O
98,.,O
99,The,O
99,report,O
99,",",O
99,as,O
99,mentioned,O
99,by,O
99,Clay,B-PER
99,(,O
99,our,O
99,new,O
99,data,O
99,analyst,O
99,),O
99,",",O
99,needs,O
99,a,O
99,revision,O
99,.,O
100,What,O
100,did,O
100,Summer,B-PER
100,say,O
100,about,O
100,the,O
100,proposal,O
100,yesterday,O
100,?,O
101,The,O
101,report,O
101,",",O
101,as,O
101,mentioned,O
101,by,O
101,Lily,B-PER
101,(,O
101,our,O
101,new,O
101,data,O
101,analyst,O
101,),O
101,",",O
101,needs,O
101,a,O
101,revision,O
101,.,O
102,It,O
102,was,O
102,Clover,B-PER
102,who,O
102,finalized,O
102,the,O
102,agreement,O
102,.,O
103,The,O
103,consultant,O
103,who,O
103,was,O
103,hired,O
103,by,O
103,Harmony,B-PER
103,recommended,O
103,a,O
103,new,O
103,tool,O
103,.,O
104,The,O
104,report,O
104,",",O
104,as,O
104,mentioned,O
104,by,O
104,Thorn,B-PER
104,(,O
104,our,O
104,new,O
104,data,O
104,analyst,O
104,),O
104,",",O
104,needs,O
104,a,O
104,revision,O
104,.,O
105,The,O
105,person,O
105,you,O
105,spoke,O
105,to,O
105,earlier,O
105,",",O
105,Rose,B-PER
105,",",O
105,will,O
105,send,O
105,the,O
105,report,O
105,.,O
106,The,O
106,person,O
106,seen,O
106,talking,O
106,to,O
106,Nick,B-PER
106,was,O
106,the,O
106,executive,O
106,.,O
107,The,O
107,person,O
107,seen,O
107,talking,O
107,to,O
107,Timber,B-PER
107,was,O
107,the,O
107,executive,O
107,.,O
108,The,O
108,person,O
108,you,O
108,spoke,O
108,to,O
108,earlier,O
108,",",O
108,Jay,B-PER
108,",",O
108,will,O
108,send,O
108,the,O
108,report,O
108,.,O
109,My,O
109,name,O
109,is,O
109,Noel,B-PER
109,.,O
110,It,O
110,was,O
110,May,B-PER
110,who,O
110,finalized,O
110,the,O
110,agreement,O
110,.,O
111,I,O
111,met,O
111,Slate,B-PER
111,and,O
111,Earl,B-PER
111,at,O
111,the,O
111,workshop,O
111,.,O
112,It,O
112,was,O
112,Heather,B-PER
112,who,O
112,finalized,O
112,the,O
112,agreement,O
112,.,O
113,The,O
113,person,O
113,seen,O
113,talking,O
113,to,O
113,Spring,B-PER
113,was,O
113,the,O
113,executive,O
113,.,O
114,Can,O
114,you,O
114,schedule,O
114,a,O
114,meeting,O
114,with,O
114,Owen,B-PER
114,next,O
114,week,O
114,?,O
115,During,O
115,yesterday,O
115,',O
115,s,O
115,meeting,O
115,",",O
115,Holly,B-PER
115,brought,O
115,up,O
115,an,O
115,interesting,O
115,point,O
115,.,O
116,My,O
116,name,O
116,is,O
116,Dusty,B-PER
116,.,O
117,Both,O
117,Ray,B-PER
117,and,O
117,April,B-PER
117,have,O
117,extensive,O
117,experience,O
117,in,O
117,logistics,O
117,.,O
118,The,O
118,consultant,O
118,who,O
118,was,O
118,hired,O
118,by,O
118,Lake,B-PER
118,recommended,O
118,a,O
118,new,O
118,tool,O
118,.,O
119,Rock,B-PER
119,",",O
119,the,O
119,regional,O
119,director,O
119,",",O
119,approved,O
119,the,O
119,budget,O
119,.,O
120,Although,O
120,Mark,B-PER
120,was,O
120,nervous,O
120,",",O
120,they,O
120,performed,O
120,well,O
120,.,O
121,I,O
121,met,O
121,Faith,B-PER
121,and,O
121,Noel,B-PER
121,at,O
121,the,O
121,workshop,O
121,.,O
122,I,O
122,met,O
122,Holly,B-PER
122,and,O
122,Jade,B-PER
122,at,O
122,the,O
122,workshop,O
122,.,O
123,My,O
123,name,O
123,is,O
123,Chance,B-PER
123,.,O
124,Although,O
124,Toby,B-PER
124,was,O
124,nervous,O
124,",",O
124,they,O
124,performed,O
124,well,O
124,.,O
125,Have,O
125,you,O
125,met,O
125,Lance,B-PER
125,from,O
125,the,O
125,accounting,O
125,department,O
125,?,O
126,Oliver,B-PER
126,introduced,O
126,Hazel,B-PER
126,as,O
126,the,O
126,lead,O
126,consultant,O
126,on,O
126,the,O
126,project,O
126,.,O
127,My,O
127,name,O
127,is,O
127,Candy,B-PER
127,.,O
128,The,O
128,consultant,O
128,who,O
128,was,O
128,hired,O
128,by,O
128,Rose,B-PER
128,recommended,O
128,a,O
128,new,O
128,tool,O
128,.,O
129,After,O
129,the,O
129,interview,O
129,",",O
129,we,O
129,offered,O
129,Tracy,B-PER
129,the,O
129,position,O
129,.,O
130,At,O
130,the,O
130,annual,O
130,summit,O
130,",",O
130,Hunter,B-PER
130,gave,O
130,a,O
130,keynote,O
130,speech,O
130,.,O
131,After,O
131,the,O
131,interview,O
131,",",O
131,we,O
131,offered,O
131,Joy,B-PER
131,the,O
131,position,O
131,.,O
132,Jade,B-PER
132,",",O
132,the,O
132,regional,O
132,director,O
132,",",O
132,approved,O
132,the,O
132,budget,O
132,.,O
133,Terry,B-PER
133,and,O
133,a,O
133,colleague,O
133,",",O
133,Lily,B-PER
133,",",O
133,handled,O
133,the,O
133,presentation,O
133,together,O
133,.,O
134,It,O
134,was,O
134,River,B-PER
134,who,O
134,finalized,O
134,the,O
134,agreement,O
134,.,O
135,What,O
135,did,O
135,Sandy,B-PER
135,say,O
135,about,O
135,the,O
135,proposal,O
135,yesterday,O
135,?,O
136,Everyone,O
136,was,O
136,waiting,O
136,for,O
136,Taylor,B-PER
136,to,O
136,arrive,O
136,.,O
137,The,O
137,report,O
137,",",O
137,as,O
137,mentioned,O
137,by,O
137,Lily,B-PER
137,(,O
137,our,O
137,new,O
137,data,O
137,analyst,O
137,),O
137,",",O
137,needs,O
137,a,O
137,revision,O
137,.,O
138,Isn,O
138,',O
138,t,O
138,Grant,B-PER
138,presenting,O
138,at,O
138,the,O
138,conference,O
138,?,O
139,The,O
139,person,O
139,seen,O
139,talking,O
139,to,O
139,Hunter,B-PER
139,was,O
139,the,O
139,executive,O
139,.,O
140,It,O
140,was,O
140,Faith,B-PER
140,who,O
140,finalized,O
140,the,O
140,agreement,O
140,.,O
141,At,O
141,the,O
141,annual,O
141,summit,O
141,",",O
141,Sunny,B-PER
141,gave,O
141,a,O
141,keynote,O
141,speech,O
141,.,O
142,Have,O
142,you,O
142,met,O
142,Violet,B-PER
142,from,O
142,the,O
142,accounting,O
142,department,O
142,?,O
143,Although,O
143,Miles,B-PER
143,was,O
143,nervous,O
143,",",O
143,they,O
143,performed,O
143,well,O
143,.,O
144,Isn,O
144,',O
144,t,O
144,Robin,B-PER
144,presenting,O
144,at,O
144,the,O
144,conference,O
144,?,O
145,Winter,B-PER
145,and,O
145,a,O
145,colleague,O
145,",",O
145,Sandy,B-PER
145,",",O
145,handled,O
145,the,O
145,presentation,O
145,together,O
145,.,O
146,This,O
146,is,O
146,Spring,B-PER
146,",",O
146,our,O
146,new,O
146,team,O
146,member,O
146,.,O
147,The,O
147,final,O
147,report,O
147,was,O
147,prepared,O
147,by,O
147,Holly,B-PER
147,.,O
148,Jade,B-PER
148,said,O
148,that,O
148,Leo,B-PER
148,might,O
148,be,O
148,late,O
148,due,O
148,to,O
148,traffic,O
148,.,O
149,At,O
149,the,O
149,annual,O
149,summit,O
149,",",O
149,Hope,B-PER
149,gave,O
149,a,O
149,keynote,O
149,speech,O
149,.,O
150,At,O
150,the,O
150,annual,O
150,summit,O
150,",",O
150,Oliver,B-PER
150,gave,O
150,a,O
150,keynote,O
150,speech,O
150,.,O
151,Both,O
151,Walker,B-PER
151,and,O
151,Tracy,B-PER
151,have,O
151,extensive,O
151,experience,O
151,in,O
151,logistics,O
151,.,O
152,The,O
152,consultant,O
152,who,O
152,was,O
152,hired,O
152,by,O
152,Brook,B-PER
152,recommended,O
152,a,O
152,new,O
152,tool,O
152,.,O
153,Brook,B-PER
153,",",O
153,the,O
153,regional,O
153,director,O
153,",",O
153,approved,O
153,the,O
153,budget,O
153,.,O
154,Everyone,O
154,was,O
154,waiting,O
154,for,O
154,Glory,B-PER
154,to,O
154,arrive,O
154,.,O
155,Do,O
155,you,O
155,remember,O
155,when,O
155,June,B-PER
155,joined,O
155,the,O
155,company,O
155,?,O
156,The,O
156,person,O
156,you,O
156,spoke,O
156,to,O
156,earlier,O
156,",",O
156,Mason,B-PER
156,",",O
156,will,O
156,send,O
156,the,O
156,report,O
156,.,O
157,What,O
157,did,O
157,Noel,B-PER
157,say,O
157,about,O
157,the,O
157,proposal,O
157,yesterday,O
157,?,O
158,At,O
158,the,O
158,annual,O
158,summit,O
158,",",O
158,Gray,B-PER
158,gave,O
158,a,O
158,keynote,O
158,speech,O
158,.,O
159,Nobody,O
159,expected,O
159,Gale,B-PER
159,to,O
159,handle,O
159,the,O
159,crisis,O
159,so,O
159,well,O
159,.,O
160,Can,O
160,you,O
160,schedule,O
160,a,O
160,meeting,O
160,with,O
160,Star,B-PER
160,next,O
160,week,O
160,?,O
161,Everyone,O
161,was,O
161,waiting,O
161,for,O
161,Laurel,B-PER
161,to,O
161,arrive,O
161,.,O
162,Sage,B-PER
162,introduced,O
162,April,B-PER
162,as,O
162,the,O
162,lead,O
162,consultant,O
162,on,O
162,the,O
162,project,O
162,.,O
163,While,O
163,the,O
163,proposal,O
163,was,O
163,being,O
163,finalized,O
163,by,O
163,the,O
163,marketing,O
163,team,O
163,",",O
163,Timber,B-PER
163,",",O
163,who,O
163,had,O
163,just,O
163,returned,O
163,",",O
163,raised,O
163,an,O
163,objection,O
163,.,O
164,Have,O
164,you,O
164,met,O
164,Fawn,B-PER
164,from,O
164,the,O
164,accounting,O
164,department,O
164,?,O
165,Melody,B-PER
165,",",O
165,the,O
165,regional,O
165,director,O
165,",",O
165,approved,O
165,the,O
165,budget,O
165,.,O
166,After,O
166,the,O
166,interview,O
166,",",O
166,we,O
166,offered,O
166,Justice,B-PER
166,the,O
166,position,O
166,.,O
167,While,O
167,the,O
167,proposal,O
167,was,O
167,being,O
167,finalized,O
167,by,O
167,the,O
167,marketing,O
167,team,O
167,",",O
167,May,B-PER
167,",",O
167,who,O
167,had,O
167,just,O
167,returned,O
167,",",O
167,raised,O
167,an,O
167,objection,O
167,.,O
168,The,O
168,final,O
168,report,O
168,was,O
168,prepared,O
168,by,O
168,Robin,B-PER
168,.,O
169,My,O
169,name,O
169,is,O
169,Sterling,B-PER
169,.,O
170,After,O
170,the,O
170,interview,O
170,",",O
170,we,O
170,offered,O
170,Opal,B-PER
170,the,O
170,position,O
170,.,O
171,Mercy,B-PER
171,introduced,O
171,Hunter,B-PER
171,as,O
171,the,O
171,lead,O
171,consultant,O
171,on,O
171,the,O
171,project,O
171,.,O
172,Shannon,B-PER
172,",",O
172,the,O
172,new,O
172,project,O
172,manager,O
172,",",O
172,presented,O
172,the,O
172,budget,O
172,.,O
173,The,O
173,person,O
173,you,O
173,spoke,O
173,to,O
173,earlier,O
173,",",O
173,Maple,B-PER
173,",",O
173,will,O
173,send,O
173,the,O
173,report,O
173,.,O
174,Both,O
174,Mark,B-PER
174,and,O
174,Jack,B-PER
174,have,O
174,extensive,O
174,experience,O
174,in,O
174,logistics,O
174,.,O
175,Can,O
175,you,O
175,schedule,O
175,a,O
175,meeting,O
175,with,O
175,Pat,B-PER
175,next,O
175,week,O
175,?,O
176,Everyone,O
176,was,O
176,waiting,O
176,for,O
176,Spring,B-PER
176,to,O
176,arrive,O
176,.,O
177,At,O
177,the,O
177,annual,O
177,summit,O
177,",",O
177,Holly,B-PER
177,gave,O
177,a,O
177,keynote,O
177,speech,O
177,.,O
178,The,O
178,person,O
178,you,O
178,spoke,O
178,to,O
178,earlier,O
178,",",O
178,Miles,B-PER
178,",",O
178,will,O
178,send,O
178,the,O
178,report,O
178,.,O
179,Have,O
179,you,O
179,met,O
179,Mercy,B-PER
179,from,O
179,the,O
179,accounting,O
179,department,O
179,?,O
180,I,O
180,met,O
180,Phoenix,B-PER
180,and,O
180,Logan,B-PER
180,at,O
180,the,O
180,workshop,O
180,.,O
181,Everyone,O
181,was,O
181,waiting,O
181,for,O
181,Joy,B-PER
181,to,O
181,arrive,O
181,.,O
182,Maple,B-PER
182,and,O
182,a,O
182,colleague,O
182,",",O
182,Scout,B-PER
182,",",O
182,handled,O
182,the,O
182,presentation,O
182,together,O
182,.,O
183,After,O
183,the,O
183,interview,O
183,",",O
183,we,O
183,offered,O
183,Laurel,B-PER
183,the,O
183,position,O
183,.,O
184,Do,O
184,you,O
184,remember,O
184,when,O
184,Gene,B-PER
184,joined,O
184,the,O
184,company,O
184,?,O
185,Although,O
185,Ginger,B-PER
185,was,O
185,nervous,O
185,",",O
185,they,O
185,performed,O
185,well,O
185,.,O
186,Rock,B-PER
186,",",O
186,the,O
186,regional,O
186,director,O
186,",",O
186,approved,O
186,the,O
186,budget,O
186,.,O
187,What,O
187,did,O
187,Fern,B-PER
187,say,O
187,about,O
187,the,O
187,proposal,O
187,yesterday,O
187,?,O
188,Do,O
188,you,O
188,remember,O
188,when,O
188,Lily,B-PER
188,joined,O
188,the,O
188,company,O
188,?,O
189,It,O
189,was,O
189,Jade,B-PER
189,who,O
189,finalized,O
189,the,O
189,agreement,O
189,.,O
190,Lily,B-PER
190,and,O
190,a,O
190,colleague,O
190,",",O
190,Robin,B-PER
190,",",O
190,handled,O
190,the,O
190,presentation,O
190,together,O
190,.,O
191,Val,B-PER
191,introduced,O
191,Holly,B-PER
191,as,O
191,the,O
191,lead,O
191,consultant,O
191,on,O
191,the,O
191,project,O
191,.,O
192,This,O
192,is,O
192,Savannah,B-PER
192,",",O
192,our,O
192,new,O
192,team,O
192,member,O
192,.,O
193,This,O
193,is,O
193,Maple,B-PER
193,",",O
193,our,O
193,new,O
193,team,O
193,member,O
193,.,O
194,This,O
194,is,O
194,Opal,B-PER
194,",",O
194,our,O
194,new,O
194,team,O
194,member,O
194,.,O
195,The,O
195,final,O
195,report,O
195,was,O
195,prepared,O
195,by,O
195,Sky,B-PER
195,.,O
196,The,O
196,final,O
