sentence_id,token,tag
27,you,O
27,schedule,O
27,a,O
27,meeting,O
27,with,O
27,Nur,B-PER
27,next,O
27,week,O
27,?,O
28,My,O
28,name,O
28,is,O
28,Mohamed,B-PER
28,.,O
29,Although,O
29,Sumon,B-PER
29,was,O
29,nervous,O
29,",",O
29,she,O
29,performed,O
29,well,O
29,.,O
30,This,O
30,is,O
30,Amal,B-PER
30,",",O
30,our,O
30,new,O
30,team,O
30,member,O
30,.,O
31,What,O
31,did,O
31,Yudi,B-PER
31,say,O
31,about,O
31,the,O
31,proposal,O
31,yesterday,O
31,?,O
32,Have,O
32,you,O
32,met,O
32,Gela,B-PER
32,from,O
32,the,O
32,accounting,O
32,department,O
32,?,O
33,It,O
33,was,O
33,Megumi,B-PER
33,who,O
33,finalized,O
33,the,O
33,agreement,O
33,.,O
34,I,O
34,met,O
34,Abdul,B-PER
34,and,O
34,ম,O
34,ো,O
34,ঃ,O
34,at,O
34,the,O
34,workshop,O
34,in,O
34,Jakarta,O
34,.,O
35,During,O
35,yesterday,O
35,',O
35,s,O
35,meeting,O
35,",",O
35,Riya,B-PER
35,brought,O
35,up,O
35,an,O
35,interesting,O
35,point,O
35,.,O
36,During,O
36,yesterday,O
36,',O
36,s,O
36,meeting,O
36,",",O
36,زهرة,B-PER
36,brought,O
36,up,O
36,an,O
36,interesting,O
36,point,O
36,.,O
37,Elvin,B-PER
37,said,O
37,that,O
37,Aysel,B-PER
37,might,O
37,be,O
37,late,O
37,due,O
37,to,O
37,traffic,O
37,.,O
38,The,O
38,report,O
38,",",O
38,as,O
38,mentioned,O
38,by,O
38,Abou,B-PER
38,(,O
38,our,O
38,new,O
38,data,O
38,analyst,O
38,),O
38,",",O
38,needs,O
38,a,O
38,revision,O
38,.,O
39,Both,O
39,Fathimath,B-PER
39,and,O
39,Fathun,B-PER
39,have,O
39,extensive,O
39,experience,O
39,in,O
39,logistics,O
39,.,O
40,Do,O
40,you,O
40,remember,O
40,when,O
40,Eman,B-PER
40,joined,O
40,the,O
40,company,O
40,?,O
41,While,O
41,the,O
41,proposal,O
41,was,O
41,being,O
41,finalized,O
41,by,O
41,the,O
41,marketing,O
41,team,O
41,",",O
41,Гуля,B-PER
41,",",O
41,who,O
41,had,O
41,just,O
41,returned,O
41,from,O
41,Singapore,O
41,",",O
41,raised,O
41,an,O
41,objection,O
41,.,O
42,The,O
42,person,O
42,you,O
42,spoke,O
42,to,O
42,earlier,O
42,",",O
42,Yoosuf,B-PER
42,",",O
42,will,O
42,send,O
42,the,O
42,report,O
42,.,O
43,Have,O
43,you,O
43,met,O
43,Hoa,B-PER
43,from,O
43,the,O
43,accounting,O
43,department,O
43,?,O
44,After,O
44,the,O
44,interview,O
44,",",O
44,we,O
44,offered,O
44,Love,B-PER
44,the,O
44,position,O
44,.,O
45,The,O
45,report,O
45,",",O
45,as,O
45,mentioned,O
45,by,O
45,Gio,B-PER
45,(,O
45,our,O
45,new,O
45,data,O
45,analyst,O
45,),O
45,",",O
45,needs,O
45,a,O
45,revision,O
45,.,O
46,Isn,O
46,',O
46,t,O
46,Aysha,B-PER
46,presenting,O
46,at,O
46,the,O
46,conference,O
46,?,O
47,The,O
47,report,O
47,",",O
47,as,O
47,mentioned,O
47,by,O
47,Tal,B-PER
47,(,O
47,our,O
47,new,O
47,data,O
47,analyst,O
47,),O
47,",",O
47,needs,O
47,a,O
47,revision,O
47,.,O
48,While,O
48,the,O
48,proposal,O
48,was,O
48,being,O
48,finalized,O
48,by,O
48,the,O
48,marketing,O
48,team,O
48,",",O
48,Amal,B-PER
48,",",O
48,who,O
48,had,O
48,just,O
48,returned,O
48,from,O
48,Singapore,O
48,",",O
48,raised,O
48,an,O
48,objection,O
48,.,O
49,Both,O
49,Светлана,B-PER
49,and,O
49,Марат,B-PER
49,have,O
49,extensive,O
49,experience,O
49,in,O
49,logistics,O
49,.,O
50,Abdul,B-PER
50,",",O
50,the,O
50,new,O
50,project,O
50,manager,O
50,",",O
50,presented,O
50,the,O
50,budget,O
50,.,O
51,The,O
51,person,O
51,you,O
51,spoke,O
51,to,O
51,earlier,O
51,",",O
51,Chang,B-PER
51,",",O
51,will,O
51,send,O
51,the,O
51,report,O
51,.,O
52,After,O
52,the,O
52,interview,O
52,",",O
52,we,O
52,offered,O
52,Huong,B-PER
52,the,O
52,position,O
52,.,O
53,My,O
53,name,O
53,is,O
53,משה,B-PER
53,.,O
54,Have,O
54,you,O
54,met,O
54,Fatma,B-PER
54,from,O
54,the,O
54,accounting,O
54,department,O
54,?,O
55,The,O
55,final,O
55,report,O
55,was,O
55,prepared,O
55,by,O
55,Aynur,B-PER
55,.,O
56,Батыр,B-PER
56,and,O
56,his,O
56,colleague,O
56,Shohrat,B-PER
56,handled,O
56,the,O
56,presentation,O
56,together,O
56,.,O
57,Both,O
57,Md,B-PER
57,and,O
57,Aisha,B-PER
57,have,O
57,extensive,O
57,experience,O
57,in,O
57,logistics,O
57,.,O
58,The,O
58,final,O
58,report,O
58,was,O
58,prepared,O
58,by,O
58,Özlem,B-PER
58,.,O
59,Although,O
59,ابراهيم,B-PER
59,was,O
59,nervous,O
59,",",O
59,she,O
59,performed,O
59,well,O
59,.,O
60,This,O
60,is,O
60,Sii,B-PER
60,",",O
60,our,O
60,new,O
60,team,O
60,member,O
60,.,O
61,The,O
61,consultant,O
61,who,O
61,was,O
61,hired,O
61,byMaia,O
61,recommended,O
61,a,O
61,new,O
61,tool,O
61,.,O
62,The,O
62,person,O
62,you,O
62,spoke,O
62,to,O
62,earlier,O
62,",",O
62,Abo,B-PER
62,",",O
62,will,O
62,send,O
62,the,O
62,report,O
62,.,O
63,Isn,O
63,',O
63,t,O
63,Ling,B-PER
63,presenting,O
63,at,O
63,the,O
63,conference,O
63,?,O
64,The,O
64,report,O
64,",",O
64,as,O
64,mentioned,O
64,by,O
64,Noa,B-PER
64,(,O
64,our,O
64,new,O
64,data,O
64,analyst,O
64,),O
64,",",O
64,needs,O
64,a,O
64,revision,O
64,.,O
65,ស,O
65,្,O
65,រ,O
65,ី,O
65,",",O
65,the,O
65,regional,O
65,director,O
65,",",O
65,approved,O
65,the,O
65,budget,O
65,.,O
66,The,O
66,final,O
66,report,O
66,was,O
66,prepared,O
66,by,O
66,Tural,B-PER
66,.,O
67,Can,O
67,you,O
67,schedule,O
67,a,O
67,meeting,O
67,with,O
67,Aya,B-PER
67,next,O
67,week,O
67,?,O
68,Li,B-PER
68,introduced,O
68,Lam,B-PER
68,as,O
68,the,O
68,lead,O
68,consultant,O
68,on,O
68,the,O
68,project,O
68,.,O
69,Do,O
69,you,O
69,remember,O
69,when,O
69,ام,B-PER
69,joined,O
69,the,O
69,company,O
69,?,O
70,It,O
70,was,O
70,Khaled,B-PER
70,who,O
70,finalized,O
70,the,O
70,agreement,O
70,.,O
71,Nobody,O
71,expected,O
71,وردة,B-PER
71,to,O
71,handle,O
71,the,O
71,crisis,O
71,so,O
71,well,O
71,.,O
72,Wing,B-PER
72,and,O
72,his,O
72,colleague,O
72,Winnie,B-PER
72,handled,O
72,the,O
72,presentation,O
72,together,O
72,.,O
73,Have,O
73,you,O
73,met,O
73,سعيد,B-PER
73,from,O
73,the,O
73,accounting,O
73,department,O
73,?,O
74,At,O
74,the,O
74,annual,O
74,summit,O
74,in,O
74,Kuala,O
74,Lumpur,O
74,",",O
74,عبدالله,B-PER
74,gave,O
74,a,O
74,keynote,O
74,speech,O
74,.,O
75,Can,O
75,you,O
75,schedule,O
75,a,O
75,meeting,O
75,with,O
75,Abou,B-PER
75,next,O
75,week,O
75,?,O
76,Mary,B-PER
76,Ann,I-PER
76,introduced,O
76,Arnel,B-PER
76,as,O
76,the,O
76,lead,O
76,consultant,O
76,on,O
76,the,O
76,project,O
76,.,O
77,My,O
77,name,O
77,is,O
77,Mohamad,B-PER
77,.,O
78,علي,B-PER
78,and,O
78,his,O
78,colleague,O
78,عبدالله,B-PER
78,handled,O
78,the,O
78,presentation,O
78,together,O
78,.,O
79,Can,O
79,you,O
79,schedule,O
79,a,O
79,meeting,O
79,with,O
79,ابو,B-PER
79,next,O
79,week,O
79,?,O
80,After,O
80,the,O
80,interview,O
80,",",O
80,we,O
80,offered,O
80,Cherry,B-PER
80,the,O
80,position,O
80,.,O
81,سالم,B-PER
81,introduced,O
81,Maryam,B-PER
81,as,O
81,the,O
81,lead,O
81,consultant,O
81,on,O
81,the,O
81,project,O
81,.,O
82,Isn,O
82,',O
82,t,O
82,Lei,B-PER
82,presenting,O
82,at,O
82,the,O
82,conference,O
82,?,O
83,The,O
83,final,O
83,report,O
83,was,O
83,prepared,O
83,by,O
83,Fahad,B-PER
83,.,O
84,نسيم,B-PER
84,",",O
84,the,O
84,regional,O
84,director,O
84,",",O
84,approved,O
84,the,O
84,budget,O
84,.,O
85,The,O
85,woman,O
85,seen,O
85,talking,O
85,to,O
85,성수,B-PER
85,was,O
85,the,O
85,CEO,O
85,.,O
86,Nobody,O
86,expected,O
86,Allen,B-PER
86,to,O
86,handle,O
86,the,O
86,crisis,O
86,so,O
86,well,O
86,.,O
87,Do,O
87,you,O
87,remember,O
87,when,O
87,Liu,B-PER
87,joined,O
87,the,O
87,company,O
87,?,O
88,Can,O
88,you,O
88,schedule,O
88,a,O
88,meeting,O
88,with,O
88,Mhamad,B-PER
88,next,O
88,week,O
88,?,O
89,Davit,B-PER
89,said,O
89,that,O
89,Maia,B-PER
89,might,O
89,be,O
89,late,O
89,due,O
89,to,O
89,traffic,O
89,.,O
90,It,O
90,was,O
90,Grace,B-PER
90,who,O
90,finalized,O
90,the,O
90,agreement,O
90,.,O
91,Martina,B-PER
91,introduced,O
91,Jan,B-PER
91,as,O
91,the,O
91,lead,O
91,consultant,O
91,on,O
91,the,O
91,project,O
91,.,O
92,Wu,B-PER
92,and,O
92,his,O
92,colleague,O
92,Ivy,B-PER
92,handled,O
92,the,O
92,presentation,O
92,together,O
92,.,O
93,Endang,B-PER
93,introduced,O
93,Siti,B-PER
93,as,O
93,the,O
93,lead,O
93,consultant,O
93,on,O
93,the,O
93,project,O
93,.,O
94,Isn,O
94,',O
94,t,O
94,Ryo,B-PER
94,presenting,O
94,at,O
94,the,O
94,conference,O
94,?,O
95,Raj,B-PER
95,and,O
95,his,O
95,colleague,O
95,Raju,B-PER
95,handled,O
95,the,O
95,presentation,O
95,together,O
95,.,O
96,Do,O
96,you,O
96,remember,O
96,when,O
96,Avi,B-PER
96,joined,O
96,the,O
96,company,O
96,?,O
97,Isn,O
97,',O
97,t,O
97,Rita,B-PER
97,presenting,O
97,at,O
97,the,O
97,conference,O
97,?,O
98,Everyone,O
98,was,O
98,waiting,O
98,for,O
98,Jyoti,B-PER
98,to,O
98,arrive,O
98,.,O
99,Everyone,O
99,was,O
99,waiting,O
99,for,O
99,បង,B-PER
99,to,O
99,arrive,O
99,.,O
100,Connie,B-PER
100,introduced,O
100,Andy,B-PER
100,as,O
100,the,O
100,lead,O
100,consultant,O
100,on,O
100,the,O
100,project,O
100,.,O
101,Both,O
101,Aysel,B-PER
101,and,O
101,Nigar,B-PER
101,have,O
101,extensive,O
101,experience,O
101,in,O
101,logistics,O
101,.,O
102,At,O
102,the,O
102,annual,O
102,summit,O
102,in,O
102,Kuala,O
102,Lumpur,O
102,",",O
102,성수,B-PER
102,gave,O
102,a,O
102,keynote,O
102,speech,O
102,.,O
103,Although,O
103,Mohammad,B-PER
103,was,O
103,nervous,O
103,",",O
103,she,O
103,performed,O
103,well,O
103,.,O
104,The,O
104,report,O
104,",",O
104,as,O
104,mentioned,O
104,by,O
104,Александр,B-PER
104,(,O
104,our,O
104,new,O
104,data,O
104,analyst,O
104,),O
104,",",O
104,needs,O
104,a,O
104,revision,O
104,.,O
105,Isn,O
105,',O
105,t,O
105,محمود,B-PER
105,presenting,O
105,at,O
105,the,O
105,conference,O
105,?,O
106,Do,O
106,you,O
106,remember,O
106,when,O
106,Pavel,B-PER
106,joined,O
106,the,O
106,company,O
106,?,O
107,During,O
107,yesterday,O
107,',O
107,s,O
107,meeting,O
107,",",O
107,Putri,B-PER
107,brought,O
107,up,O
107,an,O
107,interesting,O
107,point,O
107,.,O
108,Everyone,O
108,was,O
108,waiting,O
108,for,O
108,Arnel,B-PER
108,to,O
108,arrive,O
108,.,O
109,نور,B-PER
109,and,O
109,his,O
109,colleague,O
109,Mahmoud,B-PER
109,handled,O
109,the,O
109,presentation,O
109,together,O
109,.,O
110,Reem,B-PER
110,said,O
110,that,O
110,Fatma,B-PER
110,might,O
110,be,O
110,late,O
110,due,O
110,to,O
110,traffic,O
110,.,O
111,Nobody,O
111,expected,O
111,Dwi,B-PER
111,to,O
111,handle,O
111,the,O
111,crisis,O
111,so,O
111,well,O
111,.,O
112,While,O
112,the,O
112,proposal,O
112,was,O
112,being,O
112,finalized,O
112,by,O
112,the,O
112,marketing,O
112,team,O
112,",",O
112,Jannat,B-PER
112,",",O
112,who,O
112,had,O
112,just,O
112,returned,O
112,from,O
112,Singapore,O
112,",",O
112,raised,O
112,an,O
112,objection,O
112,.,O
113,Shohrat,B-PER
113,introduced,O
113,Батыр,B-PER
113,as,O
113,the,O
113,lead,O
113,consultant,O
113,on,O
113,the,O
113,project,O
113,.,O
114,At,O
114,the,O
114,annual,O
114,summit,O
114,in,O
114,Kuala,O
114,Lumpur,O
114,",",O
114,Natia,B-PER
114,gave,O
114,a,O
114,keynote,O
114,speech,O
114,.,O
115,ম,O
115,ো,O
115,ঃ,O
115,",",O
115,the,O
115,regional,O
115,director,O
115,",",O
115,approved,O
115,the,O
115,budget,O
115,.,O
116,Everyone,O
116,was,O
116,waiting,O
116,for,O
116,اميرة,B-PER
116,to,O
116,arrive,O
116,.,O
117,What,O
117,did,O
117,نور,B-PER
117,say,O
117,about,O
117,the,O
117,proposal,O
117,yesterday,O
117,?,O
118,Both,O
118,Dk,B-PER
118,and,O
118,Hjh,B-PER
118,have,O
118,extensive,O
118,experience,O
118,in,O
118,logistics,O
118,.,O
119,The,O
119,woman,O
119,seen,O
119,talking,O
119,to,O
119,اميره,B-PER
119,was,O
119,the,O
119,CEO,O
119,.,O
120,Nobody,O
120,expected,O
120,Yasemin,B-PER
120,to,O
120,handle,O
120,the,O
120,crisis,O
120,so,O
120,well,O
120,.,O
121,Nobody,O
121,expected,O
121,Pov,B-PER
121,to,O
121,handle,O
121,the,O
121,crisis,O
121,so,O
121,well,O
121,.,O
122,Fatma,B-PER
122,introduced,O
122,Maya,B-PER
122,as,O
122,the,O
122,lead,O
122,consultant,O
122,on,O
122,the,O
122,project,O
122,.,O
123,The,O
123,person,O
123,you,O
123,spoke,O
123,to,O
123,earlier,O
123,",",O
123,نور,B-PER
123,",",O
123,will,O
123,send,O
123,the,O
123,report,O
123,.,O
124,Ahmed,B-PER
124,",",O
124,the,O
124,regional,O
124,director,O
124,",",O
124,approved,O
124,the,O
124,budget,O
124,.,O
125,The,O
125,report,O
125,",",O
125,as,O
125,mentioned,O
125,by,O
125,Hiroshi,B-PER
125,(,O
125,our,O
125,new,O
125,data,O
125,analyst,O
125,),O
125,",",O
125,needs,O
125,a,O
125,revision,O
125,.,O
126,Everyone,O
126,was,O
126,waiting,O
126,for,O
126,Merve,B-PER
126,to,O
126,arrive,O
126,.,O
127,During,O
127,yesterday,O
127,',O
127,s,O
127,meeting,O
127,",",O
127,Suresh,B-PER
127,brought,O
127,up,O
127,an,O
127,interesting,O
127,point,O
127,.,O
128,This,O
128,is,O
128,Rey,B-PER
128,",",O
128,our,O
128,new,O
128,team,O
128,member,O
128,.,O
129,יוסי,B-PER
129,and,O
129,his,O
129,colleague,O
129,Lior,B-PER
129,handled,O
129,the,O
129,presentation,O
129,together,O
129,.,O
130,Can,O
130,you,O
130,schedule,O
130,a,O
130,meeting,O
130,with,O
130,Chen,B-PER
130,next,O
130,week,O
130,?,O
131,Андрей,B-PER
131,introduced,O
131,Светлана,B-PER
131,as,O
131,the,O
131,lead,O
131,consultant,O
131,on,O
131,the,O
131,project,O
131,.,O
132,The,O
132,woman,O
132,seen,O
132,talking,O
132,to,O
132,Mohammed,B-PER
132,was,O
132,the,O
132,CEO,O
132,.,O
133,At,O
133,the,O
133,annual,O
133,summit,O
133,in,O
133,Kuala,O
133,Lumpur,O
133,",",O
133,Lovely,B-PER
133,gave,O
133,a,O
133,keynote,O
133,speech,O
133,.,O
134,It,O
134,was,O
134,Thu,B-PER
134,who,O
134,finalized,O
134,the,O
134,agreement,O
134,.,O
135,At,O
135,the,O
135,annual,O
135,summit,O
135,in,O
135,Kuala,O
135,Lumpur,O
135,",",O
135,زهره,B-PER
135,gave,O
135,a,O
135,keynote,O
135,speech,O
135,.,O
136,Ram,B-PER
136,introduced,O
136,Raju,B-PER
136,as,O
136,the,O
136,lead,O
136,consultant,O
136,on,O
136,the,O
136,project,O
136,.,O
137,My,O
137,name,O
137,is,O
137,Sadaf,B-PER
137,.,O
138,정희,B-PER
138,said,O
138,that,O
138,영호,B-PER
138,might,O
138,be,O
138,late,O
138,due,O
138,to,O
138,traffic,O
138,.,O
139,Everyone,O
139,was,O
139,waiting,O
139,for,O
139,Ömer,B-PER
139,to,O
139,arrive,O
139,.,O
140,After,O
140,the,O
140,interview,O
140,",",O
140,we,O
140,offered,O
140,Jennet,B-PER
140,the,O
140,position,O
140,.,O
141,What,O
141,did,O
141,Abo,B-PER
141,say,O
141,about,O
141,the,O
141,proposal,O
141,yesterday,O
141,?,O
142,Have,O
142,you,O
142,met,O
142,Christos,B-PER
142,from,O
142,the,O
142,accounting,O
142,department,O
142,?,O
143,I,O
143,met,O
143,Mohammad,B-PER
143,and,O
143,Martina,B-PER
143,at,O
143,the,O
143,workshop,O
143,in,O
143,Jakarta,O
143,.,O
144,I,O
144,met,O
144,Wong,B-PER
144,and,O
144,Ng,B-PER
144,at,O
144,the,O
144,workshop,O
144,in,O
144,Jakarta,O
144,.,O
145,The,O
145,final,O
145,report,O
145,was,O
145,prepared,O
145,by,O
145,영숙,B-PER
145,.,O
146,My,O
146,name,O
146,is,O
146,Priya,B-PER
146,.,O
147,I,O
147,met,O
147,Winnie,B-PER
147,and,O
147,Nguyen,B-PER
147,at,O
147,the,O
147,workshop,O
147,in,O
147,Jakarta,O
147,.,O
148,I,O
148,met,O
148,Haya,B-PER
148,and,O
148,Lovely,B-PER
148,at,O
148,the,O
148,workshop,O
148,in,O
148,Jakarta,O
148,.,O
149,Ahmed,B-PER
149,and,O
149,his,O
149,colleague,O
149,Rani,B-PER
149,handled,O
149,the,O
149,presentation,O
149,together,O
149,.,O
150,It,O
150,was,O
150,Yan,B-PER
150,who,O
150,finalized,O
150,the,O
150,agreement,O
150,.,O
151,Mohamad,B-PER
151,said,O
151,that,O
151,Noor,B-PER
151,might,O
151,be,O
151,late,O
151,due,O
151,to,O
151,traffic,O
151,.,O
152,The,O
152,consultant,O
152,who,O
152,was,O
152,hired,O
152,bySerdar,O
152,recommended,O
152,a,O
152,new,O
152,tool,O
152,.,O
153,The,O
153,person,O
153,you,O
153,spoke,O
153,to,O
153,earlier,O
153,",",O
153,Jana,B-PER
153,",",O
153,will,O
153,send,O
153,the,O
153,report,O
153,.,O
154,The,O
154,final,O
154,report,O
154,was,O
154,prepared,O
154,by,O
154,عطر,B-PER
154,.,O
155,Fatema,B-PER
155,and,O
155,his,O
155,colleague,O
155,Joy,B-PER
155,handled,O
155,the,O
155,presentation,O
155,together,O
155,.,O
156,Mona,B-PER
156,",",O
156,the,O
156,regional,O
156,director,O
156,",",O
156,approved,O
156,the,O
156,budget,O
156,.,O
157,At,O
157,the,O
157,annual,O
157,summit,O
157,in,O
157,Kuala,O
157,Lumpur,O
157,",",O
157,Jan,B-PER
157,gave,O
157,a,O
157,keynote,O
157,speech,O
157,.,O
158,Serdar,B-PER
158,",",O
158,the,O
158,new,O
158,project,O
158,manager,O
158,",",O
158,presented,O
158,the,O
158,budget,O
158,.,O
159,Mohammad,B-PER
159,",",O
159,the,O
159,new,O
159,project,O
159,manager,O
159,",",O
159,presented,O
159,the,O
159,budget,O
159,.,O
160,I,O
160,met,O
160,Ерлан,B-PER
160,and,O
160,Марат,B-PER
160,at,O
160,the,O
160,workshop,O
160,in,O
160,Jakarta,O
160,.,O
161,Rini,B-PER
161,",",O
161,the,O
161,regional,O
161,director,O
161,",",O
161,approved,O
161,the,O
161,budget,O
161,.,O
162,Do,O
162,you,O
162,remember,O
162,when,O
162,Vicky,B-PER
162,joined,O
162,the,O
162,company,O
162,?,O
163,The,O
163,final,O
163,report,O
163,was,O
163,prepared,O
163,by,O
163,Ahmet,B-PER
163,.,O
164,Om,B-PER
164,",",O
164,the,O
164,regional,O
164,director,O
164,",",O
164,approved,O
164,the,O
164,budget,O
164,.,O
165,The,O
165,final,O
165,report,O
165,was,O
165,prepared,O
165,by,O
165,Daisuke,B-PER
165,.,O
166,صالح,B-PER
166,said,O
166,that,O
166,شموخ,B-PER
166,might,O
166,be,O
166,late,O
166,due,O
166,to,O
166,traffic,O
166,.,O
167,Can,O
167,you,O
167,schedule,O
167,a,O
167,meeting,O
167,with,O
167,Muhammad,B-PER
167,next,O
167,week,O
167,?,O
168,I,O
168,met,O
168,Ерлан,B-PER
168,and,O
168,Владимир,B-PER
168,at,O
168,the,O
168,workshop,O
168,in,O
168,Jakarta,O
168,.,O
169,Michaela,B-PER
169,",",O
169,the,O
169,regional,O
169,director,O
169,",",O
169,approved,O
169,the,O
169,budget,O
169,.,O
170,The,O
170,woman,O
170,seen,O
170,talking,O
170,to,O
170,بهار,B-PER
170,was,O
170,the,O
170,CEO,O
170,.,O
171,Everyone,O
171,was,O
171,waiting,O
171,for,O
171,Demetris,B-PER
171,to,O
171,arrive,O
171,.,O
172,What,O
172,did,O
172,Om,B-PER
172,say,O
172,about,O
172,the,O
172,proposal,O
172,yesterday,O
172,?,O
173,The,O
173,report,O
173,",",O
173,as,O
173,mentioned,O
173,by,O
173,Александр,B-PER
173,(,O
173,our,O
173,new,O
173,data,O
173,analyst,O
173,),O
173,",",O
173,needs,O
173,a,O
173,revision,O
173,.,O
174,Isn,O
174,',O
174,t,O
174,Гуля,B-PER
174,presenting,O
174,at,O
174,the,O
174,conference,O
174,?,O
175,My,O
175,name,O
175,is,O
175,Siti,B-PER
175,.,O
176,Do,O
176,you,O
176,remember,O
176,when,O
176,ملاك,B-PER
176,joined,O
176,the,O
176,company,O
176,?,O
177,This,O
177,is,O
177,경희,B-PER
177,",",O
177,our,O
177,new,O
177,team,O
177,member,O
177,.,O
178,Have,O
178,you,O
178,met,O
178,Aminath,B-PER
178,from,O
178,the,O
178,accounting,O
178,department,O
178,?,O
179,During,O
179,yesterday,O
179,',O
179,s,O
179,meeting,O
179,",",O
179,ام,B-PER
179,brought,O
179,up,O
179,an,O
179,interesting,O
179,point,O
179,.,O
180,The,O
180,final,O
180,report,O
180,was,O
180,prepared,O
180,by,O
180,Ayu,B-PER
180,.,O
181,The,O
181,woman,O
181,seen,O
181,talking,O
181,to,O
181,Priyanka,B-PER
181,was,O
181,the,O
181,CEO,O
181,.,O
182,Have,O
182,you,O
182,met,O
182,Maggie,B-PER
182,from,O
182,the,O
182,accounting,O
182,department,O
182,?,O
183,Charis,B-PER
183,introduced,O
183,Marios,B-PER
183,as,O
183,the,O
183,lead,O
183,consultant,O
183,on,O
183,the,O
183,project,O
183,.,O
184,Both,O
184,ស,O
184,្,O
184,រ,O
184,ី,O
184,and,O
184,អ,O
184,ូ,O
184,ន,O
184,have,O
184,extensive,O
184,experience,O
184,in,O
184,logistics,O
184,.,O
185,Isn,O
185,',O
185,t,O
