sentence_id,token,tag
121,),O
121,",",O
121,needs,O
121,a,O
121,revision,O
121,.,O
122,The,O
122,woman,O
122,seen,O
122,talking,O
122,to,O
122,Chris,B-PER
122,was,O
122,the,O
122,CEO,O
122,.,O
123,The,O
123,report,O
123,",",O
123,as,O
123,mentioned,O
123,by,O
123,Marcia,B-PER
123,(,O
123,our,O
123,new,O
123,data,O
123,analyst,O
123,),O
123,",",O
123,needs,O
123,a,O
123,revision,O
123,.,O
124,Both,O
124,Vilma,B-PER
124,Beatriz,I-PER
124,and,O
124,Quinteros,B-PER
124,have,O
124,extensive,O
124,experience,O
124,in,O
124,logistics,O
124,.,O
125,Can,O
125,you,O
125,schedule,O
125,a,O
125,meeting,O
125,with,O
125,Lisa,B-PER
125,next,O
125,week,O
125,?,O
126,During,O
126,yesterday,O
126,',O
126,s,O
126,meeting,O
126,",",O
126,Dwayne,B-PER
126,brought,O
126,up,O
126,an,O
126,interesting,O
126,point,O
126,.,O
127,While,O
127,the,O
127,proposal,O
127,was,O
127,being,O
127,finalized,O
127,by,O
127,the,O
127,marketing,O
127,team,O
127,",",O
127,Jose,B-PER
127,Erick,I-PER
127,",",O
127,who,O
127,had,O
127,just,O
127,returned,O
127,from,O
127,Singapore,O
127,",",O
127,raised,O
127,an,O
127,objection,O
127,.,O
128,What,O
128,did,O
128,Olvin,B-PER
128,say,O
128,about,O
128,the,O
128,proposal,O
128,yesterday,O
128,?,O
129,The,O
129,report,O
129,",",O
129,as,O
129,mentioned,O
129,by,O
129,Ana,B-PER
129,(,O
129,our,O
129,new,O
129,data,O
129,analyst,O
129,),O
129,",",O
129,needs,O
129,a,O
129,revision,O
129,.,O
130,The,O
130,final,O
130,report,O
130,was,O
130,prepared,O
130,by,O
130,Latoya,B-PER
130,.,O
131,The,O
131,woman,O
131,seen,O
131,talking,O
131,to,O
131,Jose,B-PER
131,was,O
131,the,O
131,CEO,O
131,.,O
132,Both,O
132,Alberto,B-PER
132,and,O
132,Yamileth,B-PER
132,have,O
132,extensive,O
132,experience,O
132,in,O
132,logistics,O
132,.,O
133,Linda,B-PER
133,said,O
133,that,O
133,Lisa,B-PER
133,might,O
133,be,O
133,late,O
133,due,O
133,to,O
133,traffic,O
133,.,O
134,Can,O
134,you,O
134,schedule,O
134,a,O
134,meeting,O
134,with,O
134,Luis,B-PER
134,next,O
134,week,O
134,?,O
135,What,O
135,did,O
135,Migdalia,B-PER
135,say,O
135,about,O
135,the,O
135,proposal,O
135,yesterday,O
135,?,O
136,During,O
136,yesterday,O
136,',O
136,s,O
136,meeting,O
136,",",O
136,Jean,B-PER
136,Baptiste,I-PER
136,brought,O
136,up,O
136,an,O
136,interesting,O
136,point,O
136,.,O
137,Both,O
137,Ronald,B-PER
137,and,O
137,Roxana,B-PER
137,have,O
137,extensive,O
137,experience,O
137,in,O
137,logistics,O
137,.,O
138,Can,O
138,you,O
138,schedule,O
138,a,O
138,meeting,O
138,with,O
138,Josue,B-PER
138,Elias,I-PER
138,next,O
138,week,O
138,?,O
139,Danilo,B-PER
139,Alejandro,I-PER
139,and,O
139,his,O
139,colleague,O
139,Josue,B-PER
139,Elias,I-PER
139,handled,O
139,the,O
139,presentation,O
139,together,O
139,.,O
140,Can,O
140,you,O
140,schedule,O
140,a,O
140,meeting,O
140,with,O
140,Juana,B-PER
140,next,O
140,week,O
140,?,O
141,During,O
141,yesterday,O
141,',O
141,s,O
141,meeting,O
141,",",O
141,Karla,B-PER
141,brought,O
141,up,O
141,an,O
141,interesting,O
141,point,O
141,.,O
142,Both,O
142,Luis,B-PER
142,Alonso,I-PER
142,and,O
142,Nahun,B-PER
142,have,O
142,extensive,O
142,experience,O
142,in,O
142,logistics,O
142,.,O
143,Although,O
143,Hiram,B-PER
143,was,O
143,nervous,O
143,",",O
143,she,O
143,performed,O
143,well,O
143,.,O
144,The,O
144,woman,O
144,seen,O
144,talking,O
144,to,O
144,Juan,B-PER
144,was,O
144,the,O
144,CEO,O
144,.,O
145,Isn,O
145,',O
145,t,O
145,Olman,B-PER
145,presenting,O
145,at,O
145,the,O
145,conference,O
145,?,O
146,The,O
146,final,O
146,report,O
146,was,O
146,prepared,O
146,by,O
146,Mark,B-PER
146,.,O
147,Although,O
147,Stephanie,B-PER
147,was,O
147,nervous,O
147,",",O
147,she,O
147,performed,O
147,well,O
147,.,O
148,The,O
148,consultant,O
148,who,O
148,was,O
148,hired,O
148,byMari,O
148,recommended,O
148,a,O
148,new,O
148,tool,O
148,.,O
149,Can,O
149,you,O
149,schedule,O
149,a,O
149,meeting,O
149,with,O
149,Katherine,B-PER
149,next,O
149,week,O
149,?,O
150,The,O
150,consultant,O
150,who,O
150,was,O
150,hired,O
150,byJose,O
150,A,O
150,recommended,O
150,a,O
150,new,O
150,tool,O
150,.,O
151,This,O
151,is,O
151,Wanda,B-PER
151,",",O
151,our,O
151,new,O
151,team,O
151,member,O
151,.,O
152,The,O
152,report,O
152,",",O
152,as,O
152,mentioned,O
152,by,O
152,Mark,B-PER
152,(,O
152,our,O
152,new,O
152,data,O
152,analyst,O
152,),O
152,",",O
152,needs,O
152,a,O
152,revision,O
152,.,O
153,After,O
153,the,O
153,interview,O
153,",",O
153,we,O
153,offered,O
153,Jesula,B-PER
153,the,O
153,position,O
153,.,O
154,Guerrier,B-PER
154,and,O
154,his,O
154,colleague,O
154,Kervens,B-PER
154,handled,O
154,the,O
154,presentation,O
154,together,O
154,.,O
155,The,O
155,woman,O
155,seen,O
155,talking,O
155,to,O
155,Nicole,B-PER
155,was,O
155,the,O
155,CEO,O
155,.,O
156,Evens,B-PER
156,introduced,O
156,Guerda,B-PER
156,as,O
156,the,O
156,lead,O
156,consultant,O
156,on,O
156,the,O
156,project,O
156,.,O
157,Jesula,B-PER
157,",",O
157,the,O
157,new,O
157,project,O
157,manager,O
157,",",O
157,presented,O
157,the,O
157,budget,O
157,.,O
158,I,O
158,met,O
158,Jennifer,B-PER
158,and,O
158,Karen,B-PER
158,at,O
158,the,O
158,workshop,O
158,in,O
158,Jakarta,O
158,.,O
159,Pito,B-PER
159,introduced,O
159,Ivette,B-PER
159,as,O
159,the,O
159,lead,O
159,consultant,O
159,on,O
159,the,O
159,project,O
159,.,O
160,Both,O
160,Yadiel,B-PER
160,and,O
160,Awilda,B-PER
160,have,O
160,extensive,O
160,experience,O
160,in,O
160,logistics,O
160,.,O
161,Ana,B-PER
161,",",O
161,the,O
161,new,O
161,project,O
161,manager,O
161,",",O
161,presented,O
161,the,O
161,budget,O
161,.,O
162,My,O
162,name,O
162,is,O
162,Wayne,B-PER
162,.,O
163,I,O
163,met,O
163,Idalma,B-PER
163,and,O
163,Renesito,B-PER
163,at,O
163,the,O
163,workshop,O
163,in,O
163,Jakarta,O
163,.,O
164,Isn,O
164,',O
164,t,O
164,Michelle,B-PER
164,presenting,O
164,at,O
164,the,O
164,conference,O
164,?,O
165,Nobody,O
165,expected,O
165,Gerardo,B-PER
165,to,O
165,handle,O
165,the,O
165,crisis,O
165,so,O
165,well,O
165,.,O
166,At,O
166,the,O
166,annual,O
166,summit,O
166,in,O
166,Kuala,O
166,Lumpur,O
166,",",O
166,David,B-PER
166,gave,O
166,a,O
166,keynote,O
166,speech,O
166,.,O
167,The,O
167,person,O
167,you,O
167,spoke,O
167,to,O
167,earlier,O
167,",",O
167,Sarah,B-PER
167,",",O
167,will,O
167,send,O
167,the,O
167,report,O
167,.,O
168,Can,O
168,you,O
168,schedule,O
168,a,O
168,meeting,O
168,with,O
168,Courtney,B-PER
168,next,O
168,week,O
168,?,O
169,The,O
169,report,O
169,",",O
169,as,O
169,mentioned,O
169,by,O
169,Guerline,B-PER
169,(,O
169,our,O
169,new,O
169,data,O
169,analyst,O
169,),O
169,",",O
169,needs,O
169,a,O
169,revision,O
169,.,O
170,The,O
170,report,O
170,",",O
170,as,O
170,mentioned,O
170,by,O
170,Jose,B-PER
170,(,O
170,our,O
170,new,O
170,data,O
170,analyst,O
170,),O
170,",",O
170,needs,O
170,a,O
170,revision,O
170,.,O
171,Mayra,B-PER
171,and,O
171,his,O
171,colleague,O
171,Julio,B-PER
171,handled,O
171,the,O
171,presentation,O
171,together,O
171,.,O
172,Although,O
172,Michelle,B-PER
172,was,O
172,nervous,O
172,",",O
172,she,O
172,performed,O
172,well,O
172,.,O
173,During,O
173,yesterday,O
173,',O
173,s,O
173,meeting,O
173,",",O
173,Kemar,B-PER
173,brought,O
173,up,O
173,an,O
173,interesting,O
173,point,O
173,.,O
174,Do,O
174,you,O
174,remember,O
174,when,O
174,Nydia,B-PER
174,joined,O
174,the,O
174,company,O
174,?,O
175,Although,O
175,Jose,B-PER
175,Erick,I-PER
175,was,O
175,nervous,O
175,",",O
175,she,O
175,performed,O
175,well,O
175,.,O
176,Although,O
176,Milagros,B-PER
176,was,O
176,nervous,O
176,",",O
176,she,O
176,performed,O
176,well,O
176,.,O
177,Josuecito,B-PER
177,said,O
177,that,O
177,Jose,B-PER
177,Erick,I-PER
177,might,O
177,be,O
177,late,O
177,due,O
177,to,O
177,traffic,O
177,.,O
178,Have,O
178,you,O
178,met,O
178,Ana,B-PER
178,from,O
178,the,O
178,accounting,O
178,department,O
178,?,O
179,The,O
179,woman,O
179,seen,O
179,talking,O
179,to,O
179,Darline,B-PER
179,was,O
179,the,O
179,CEO,O
179,.,O
180,Olman,B-PER
180,",",O
180,the,O
180,new,O
180,project,O
180,manager,O
180,",",O
180,presented,O
180,the,O
180,budget,O
180,.,O
181,The,O
181,person,O
181,you,O
181,spoke,O
181,to,O
181,earlier,O
181,",",O
181,Jorge,B-PER
181,",",O
181,will,O
181,send,O
181,the,O
181,report,O
181,.,O
182,My,O
182,name,O
182,is,O
182,Unruly,B-PER
182,.,O
183,Do,O
183,you,O
183,remember,O
183,when,O
183,Milagros,B-PER
183,joined,O
