sentence_id,token,tag
37,the,O
37,proposal,O
37,was,O
37,being,O
37,finalized,O
37,by,O
37,the,O
37,marketing,O
37,team,O
37,",",O
37,Karin,B-PER
37,",",O
37,who,O
37,had,O
37,just,O
37,returned,O
37,from,O
37,Singapore,O
37,",",O
37,raised,O
37,an,O
37,objection,O
37,.,O
38,Have,O
38,you,O
38,met,O
38,Francesco,B-PER
38,from,O
38,the,O
38,accounting,O
38,department,O
38,?,O
39,Can,O
39,you,O
39,schedule,O
39,a,O
39,meeting,O
39,with,O
39,Graziella,B-PER
39,next,O
39,week,O
39,?,O
40,My,O
40,name,O
40,is,O
40,Aleksandr,B-PER
40,.,O
41,While,O
41,the,O
41,proposal,O
41,was,O
41,being,O
41,finalized,O
41,by,O
41,the,O
41,marketing,O
41,team,O
41,",",O
41,Eri,B-PER
41,",",O
41,who,O
41,had,O
41,just,O
41,returned,O
41,from,O
41,Singapore,O
41,",",O
41,raised,O
41,an,O
41,objection,O
41,.,O
42,Although,O
42,Giulia,B-PER
42,was,O
42,nervous,O
42,",",O
42,she,O
42,performed,O
42,well,O
42,.,O
43,Sara,B-PER
43,",",O
43,the,O
43,regional,O
43,director,O
43,",",O
43,approved,O
43,the,O
43,budget,O
43,.,O
44,During,O
44,yesterday,O
44,',O
44,s,O
44,meeting,O
44,",",O
44,Michael,B-PER
44,brought,O
44,up,O
44,an,O
44,interesting,O
44,point,O
44,.,O
45,What,O
45,did,O
45,Giorgos,B-PER
45,say,O
45,about,O
45,the,O
45,proposal,O
45,yesterday,O
45,?,O
46,Do,O
46,you,O
46,remember,O
46,when,O
46,Julia,B-PER
46,joined,O
46,the,O
46,company,O
46,?,O
47,The,O
47,report,O
47,",",O
47,as,O
47,mentioned,O
47,by,O
47,Юлия,B-PER
47,(,O
47,our,O
47,new,O
47,data,O
47,analyst,O
47,),O
47,",",O
47,needs,O
47,a,O
47,revision,O
47,.,O
48,While,O
48,the,O
48,proposal,O
48,was,O
48,being,O
48,finalized,O
48,by,O
48,the,O
48,marketing,O
48,team,O
48,",",O
48,Nicole,B-PER
48,",",O
48,who,O
48,had,O
48,just,O
48,returned,O
48,from,O
48,Singapore,O
48,",",O
48,raised,O
48,an,O
48,objection,O
48,.,O
49,The,O
49,person,O
49,you,O
49,spoke,O
49,to,O
49,earlier,O
49,",",O
49,Sanja,B-PER
49,",",O
49,will,O
49,send,O
49,the,O
49,report,O
49,.,O
50,Do,O
50,you,O
50,remember,O
50,when,O
50,Krisztina,B-PER
50,joined,O
50,the,O
50,company,O
50,?,O
51,What,O
51,did,O
51,Miguel,B-PER
51,say,O
51,about,O
51,the,O
51,proposal,O
51,yesterday,O
51,?,O
52,Georgia,B-PER
52,",",O
52,the,O
52,regional,O
52,director,O
52,",",O
52,approved,O
52,the,O
52,budget,O
52,.,O
53,My,O
53,name,O
53,is,O
53,Anastasia,B-PER
53,.,O
54,Can,O
54,you,O
54,schedule,O
54,a,O
54,meeting,O
54,with,O
54,Isabel,B-PER
54,next,O
54,week,O
54,?,O
55,What,O
55,did,O
55,Dimitris,B-PER
55,say,O
55,about,O
55,the,O
55,proposal,O
55,yesterday,O
55,?,O
56,Dimitar,B-PER
56,and,O
56,his,O
56,colleague,O
56,Nikolay,B-PER
56,handled,O
56,the,O
56,presentation,O
56,together,O
56,.,O
57,During,O
57,yesterday,O
57,',O
57,s,O
57,meeting,O
57,",",O
57,Евгений,B-PER
57,brought,O
57,up,O
57,an,O
57,interesting,O
57,point,O
57,.,O
58,Luis,B-PER
58,",",O
58,the,O
58,regional,O
58,director,O
58,",",O
58,approved,O
58,the,O
58,budget,O
58,.,O
59,The,O
59,woman,O
59,seen,O
59,talking,O
59,to,O
59,Sophie,B-PER
59,was,O
59,the,O
59,CEO,O
59,.,O
60,The,O
60,final,O
60,report,O
60,was,O
60,prepared,O
60,by,O
60,Christoph,B-PER
60,.,O
61,The,O
61,woman,O
61,seen,O
61,talking,O
61,to,O
61,Martina,B-PER
61,was,O
61,the,O
61,CEO,O
61,.,O
62,The,O
62,consultant,O
62,who,O
62,was,O
62,hired,O
62,byАндрей,O
62,recommended,O
62,a,O
62,new,O
62,tool,O
62,.,O
63,The,O
63,person,O
63,you,O
63,spoke,O
63,to,O
63,earlier,O
63,",",O
63,Martine,B-PER
63,",",O
63,will,O
63,send,O
63,the,O
63,report,O
63,.,O
64,Have,O
64,you,O
64,met,O
64,Vasile,B-PER
64,from,O
64,the,O
64,accounting,O
64,department,O
64,?,O
65,Lars,B-PER
65,",",O
65,the,O
65,regional,O
65,director,O
65,",",O
65,approved,O
65,the,O
65,budget,O
65,.,O
66,Can,O
66,you,O
66,schedule,O
66,a,O
66,meeting,O
66,with,O
66,Nikolay,B-PER
66,next,O
66,week,O
66,?,O
67,Michaela,B-PER
67,",",O
67,the,O
67,new,O
67,project,O
67,manager,O
67,",",O
67,presented,O
67,the,O
67,budget,O
67,.,O
68,The,O
68,woman,O
68,seen,O
68,talking,O
68,to,O
68,Mariana,B-PER
68,was,O
68,the,O
68,CEO,O
68,.,O
69,The,O
69,consultant,O
69,who,O
69,was,O
69,hired,O
69,byKari,O
69,recommended,O
69,a,O
69,new,O
69,tool,O
69,.,O
70,After,O
70,the,O
70,interview,O
70,",",O
70,we,O
70,offered,O
70,Anna,B-PER
70,the,O
70,position,O
70,.,O
71,The,O
71,final,O
71,report,O
71,was,O
71,prepared,O
71,by,O
71,Nadine,B-PER
71,.,O
72,I,O
72,met,O
72,Daiva,B-PER
72,and,O
72,Irena,B-PER
72,at,O
72,the,O
72,workshop,O
72,in,O
72,Jakarta,O
72,.,O
73,The,O
73,consultant,O
73,who,O
73,was,O
73,hired,O
73,byJani,O
73,recommended,O
73,a,O
73,new,O
73,tool,O
73,.,O
74,It,O
74,was,O
74,Emma,B-PER
74,who,O
74,finalized,O
74,the,O
74,agreement,O
74,.,O
75,Do,O
75,you,O
75,remember,O
75,when,O
75,Roderick,B-PER
75,joined,O
75,the,O
75,company,O
75,?,O
76,Can,O
76,you,O
76,schedule,O
76,a,O
76,meeting,O
76,with,O
76,Darren,B-PER
76,next,O
76,week,O
76,?,O
77,Juha,B-PER
77,introduced,O
77,Sari,B-PER
77,as,O
77,the,O
77,lead,O
77,consultant,O
77,on,O
77,the,O
77,project,O
77,.,O
78,The,O
78,consultant,O
78,who,O
78,was,O
78,hired,O
78,byHana,O
78,recommended,O
78,a,O
78,new,O
78,tool,O
78,.,O
79,What,O
79,did,O
79,Elena,B-PER
79,say,O
79,about,O
79,the,O
79,proposal,O
79,yesterday,O
79,?,O
80,Minna,B-PER
80,",",O
80,the,O
80,new,O
80,project,O
80,manager,O
80,",",O
80,presented,O
80,the,O
80,budget,O
80,.,O
81,Dragan,B-PER
81,",",O
81,the,O
81,regional,O
81,director,O
81,",",O
81,approved,O
81,the,O
81,budget,O
81,.,O
82,Everyone,O
82,was,O
82,waiting,O
82,for,O
82,Magdalena,B-PER
82,to,O
82,arrive,O
82,.,O
83,The,O
83,final,O
83,report,O
83,was,O
83,prepared,O
83,by,O
83,Hanna,B-PER
83,.,O
84,At,O
84,the,O
84,annual,O
84,summit,O
84,in,O
84,Kuala,O
84,Lumpur,O
84,",",O
84,Владимир,B-PER
84,gave,O
84,a,O
84,keynote,O
84,speech,O
84,.,O
85,Everyone,O
85,was,O
85,waiting,O
85,for,O
85,Nenad,B-PER
85,to,O
85,arrive,O
85,.,O
86,The,O
86,person,O
86,you,O
86,spoke,O
86,to,O
86,earlier,O
86,",",O
86,Ricardo,B-PER
86,",",O
86,will,O
86,send,O
86,the,O
86,report,O
86,.,O
87,Can,O
87,you,O
87,schedule,O
87,a,O
87,meeting,O
87,with,O
87,Ria,B-PER
87,next,O
87,week,O
87,?,O
88,The,O
88,final,O
88,report,O
88,was,O
88,prepared,O
88,by,O
88,Christine,B-PER
88,.,O
89,I,O
89,met,O
89,Marko,B-PER
89,and,O
89,Milos,B-PER
89,at,O
89,the,O
89,workshop,O
89,in,O
89,Jakarta,O
89,.,O
90,At,O
90,the,O
90,annual,O
90,summit,O
90,in,O
90,Kuala,O
90,Lumpur,O
90,",",O
90,Paulo,B-PER
90,gave,O
90,a,O
90,keynote,O
90,speech,O
90,.,O
91,The,O
91,consultant,O
91,who,O
91,was,O
91,hired,O
91,byAndreas,O
91,recommended,O
91,a,O
91,new,O
91,tool,O
91,.,O
92,Luca,B-PER
92,",",O
92,the,O
92,regional,O
92,director,O
92,",",O
92,approved,O
92,the,O
92,budget,O
92,.,O
93,Julie,B-PER
93,introduced,O
93,Catherine,B-PER
93,as,O
93,the,O
93,lead,O
93,consultant,O
93,on,O
93,the,O
93,project,O
93,.,O
94,Can,O
94,you,O
94,schedule,O
94,a,O
94,meeting,O
94,with,O
94,Ani,B-PER
94,next,O
94,week,O
94,?,O
95,During,O
95,yesterday,O
95,',O
95,s,O
95,meeting,O
95,",",O
95,Sophie,B-PER
95,brought,O
95,up,O
95,an,O
95,interesting,O
95,point,O
95,.,O
96,My,O
96,name,O
96,is,O
96,Petra,B-PER
96,.,O
97,Both,O
97,Alessandro,B-PER
97,and,O
97,Elena,B-PER
97,have,O
97,extensive,O
97,experience,O
97,in,O
97,logistics,O
97,.,O
98,Christian,B-PER
98,introduced,O
98,Martin,B-PER
98,as,O
98,the,O
98,lead,O
98,consultant,O
98,on,O
98,the,O
98,project,O
98,.,O
99,My,O
99,name,O
99,is,O
99,Matej,B-PER
99,.,O
100,What,O
100,did,O
100,Alexandru,B-PER
100,say,O
100,about,O
100,the,O
100,proposal,O
100,yesterday,O
100,?,O
101,Can,O
101,you,O
101,schedule,O
101,a,O
101,meeting,O
101,with,O
101,Paulius,B-PER
101,next,O
101,week,O
101,?,O
102,The,O
102,final,O
102,report,O
102,was,O
102,prepared,O
102,by,O
102,Petra,B-PER
102,.,O
103,While,O
103,the,O
103,proposal,O
103,was,O
103,being,O
103,finalized,O
103,by,O
103,the,O
103,marketing,O
103,team,O
103,",",O
103,Roderick,B-PER
103,",",O
103,who,O
103,had,O
103,just,O
103,returned,O
103,from,O
103,Singapore,O
103,",",O
103,raised,O
103,an,O
103,objection,O
103,.,O
104,Although,O
104,Daniela,B-PER
104,was,O
104,nervous,O
104,",",O
104,she,O
104,performed,O
104,well,O
104,.,O
105,I,O
105,met,O
105,Johanna,B-PER
105,and,O
105,Sami,B-PER
105,at,O
105,the,O
105,workshop,O
105,in,O
105,Jakarta,O
105,.,O
106,At,O
106,the,O
106,annual,O
106,summit,O
106,in,O
106,Kuala,O
106,Lumpur,O
106,",",O
106,John,B-PER
106,gave,O
106,a,O
106,keynote,O
106,speech,O
106,.,O
107,Thomas,B-PER
107,",",O
107,the,O
107,new,O
107,project,O
107,manager,O
107,",",O
107,presented,O
107,the,O
107,budget,O
107,.,O
108,What,O
108,did,O
108,Luca,B-PER
108,say,O
108,about,O
108,the,O
108,proposal,O
108,yesterday,O
108,?,O
109,Both,O
109,Päivi,B-PER
109,and,O
109,Tiina,B-PER
109,have,O
109,extensive,O
109,experience,O
109,in,O
109,logistics,O
109,.,O
110,Do,O
110,you,O
110,remember,O
110,when,O
110,Gábor,B-PER
110,joined,O
110,the,O
110,company,O
110,?,O
111,During,O
111,yesterday,O
111,',O
111,s,O
111,meeting,O
111,",",O
111,Ante,B-PER
111,brought,O
111,up,O
111,an,O
111,interesting,O
111,point,O
111,.,O
112,Nobody,O
112,expected,O
112,Sanja,B-PER
112,to,O
112,handle,O
112,the,O
112,crisis,O
112,so,O
112,well,O
112,.,O
113,The,O
113,woman,O
113,seen,O
113,talking,O
113,to,O
113,Giuseppe,B-PER
113,was,O
113,the,O
113,CEO,O
113,.,O
114,Martina,B-PER
114,and,O
114,his,O
114,colleague,O
114,Iva,B-PER
114,handled,O
114,the,O
114,presentation,O
114,together,O
114,.,O
115,During,O
115,yesterday,O
115,',O
115,s,O
115,meeting,O
115,",",O
115,Ivica,B-PER
115,brought,O
115,up,O
115,an,O
115,interesting,O
115,point,O
115,.,O
116,At,O
116,the,O
116,annual,O
116,summit,O
116,in,O
116,Kuala,O
116,Lumpur,O
116,",",O
116,Ivana,B-PER
116,gave,O
116,a,O
116,keynote,O
116,speech,O
116,.,O
117,Mindaugas,B-PER
117,and,O
117,his,O
117,colleague,O
117,Irena,B-PER
117,handled,O
117,the,O
117,presentation,O
117,together,O
117,.,O
118,After,O
118,the,O
118,interview,O
118,",",O
118,we,O
118,offered,O
118,Alexandru,B-PER
118,the,O
118,position,O
118,.,O
119,Vasile,B-PER
119,",",O
119,the,O
119,regional,O
119,director,O
119,",",O
119,approved,O
119,the,O
119,budget,O
119,.,O
120,After,O
120,the,O
120,interview,O
120,",",O
120,we,O
120,offered,O
120,Martine,B-PER
120,the,O
120,position,O
120,.,O
121,Both,O
121,Nataša,B-PER
121,and,O
121,Matej,B-PER
121,have,O
121,extensive,O
121,experience,O
121,in,O
121,logistics,O
121,.,O
122,Everyone,O
122,was,O
122,waiting,O
122,for,O
122,Patrick,B-PER
122,to,O
122,arrive,O
122,.,O
123,Isn,O
123,',O
123,t,O
123,Michelle,B-PER
123,presenting,O
123,at,O
123,the,O
123,conference,O
123,?,O
124,While,O
124,the,O
124,proposal,O
124,was,O
124,being,O
124,finalized,O
124,by,O
124,the,O
124,marketing,O
124,team,O
124,",",O
124,Thomas,B-PER
124,",",O
124,who,O
124,had,O
124,just,O
124,returned,O
124,from,O
124,Singapore,O
124,",",O
124,raised,O
124,an,O
124,objection,O
124,.,O
125,Andreas,B-PER
125,and,O
125,his,O
125,colleague,O
125,Christine,B-PER
125,handled,O
125,the,O
125,presentation,O
125,together,O
125,.,O
126,This,O
126,is,O
126,Jolanda,B-PER
126,",",O
126,our,O
126,new,O
126,team,O
126,member,O
126,.,O
127,David,B-PER
127,and,O
127,his,O
127,colleague,O
127,Mark,B-PER
127,handled,O
127,the,O
127,presentation,O
127,together,O
127,.,O
128,What,O
128,did,O
128,Tomáš,B-PER
128,say,O
128,about,O
128,the,O
128,proposal,O
128,yesterday,O
128,?,O
129,Everyone,O
129,was,O
129,waiting,O
129,for,O
129,Szilvia,B-PER
129,to,O
129,arrive,O
129,.,O
130,Can,O
130,you,O
130,schedule,O
130,a,O
130,meeting,O
130,with,O
130,Luka,B-PER
130,next,O
130,week,O
130,?,O
131,Have,O
131,you,O
131,met,O
131,Ирина,B-PER
131,from,O
131,the,O
131,accounting,O
131,department,O
131,?,O
132,The,O
132,consultant,O
132,who,O
132,was,O
132,hired,O
132,byAntti,O
132,recommended,O
132,a,O
132,new,O
132,tool,O
132,.,O
133,Camilla,B-PER
133,",",O
133,the,O
133,regional,O
133,director,O
133,",",O
133,approved,O
133,the,O
133,budget,O
133,.,O
134,While,O
134,the,O
134,proposal,O
134,was,O
134,being,O
134,finalized,O
134,by,O
134,the,O
134,marketing,O
134,team,O
134,",",O
134,Anabela,B-PER
134,",",O
134,who,O
134,had,O
134,just,O
134,returned,O
134,from,O
134,Singapore,O
134,",",O
134,raised,O
134,an,O
134,objection,O
134,.,O
135,Anila,B-PER
135,said,O
135,that,O
135,Alma,B-PER
135,might,O
135,be,O
135,late,O
135,due,O
135,to,O
135,traffic,O
135,.,O
136,Both,O
136,Shane,B-PER
136,and,O
136,Stephen,B-PER
136,have,O
136,extensive,O
136,experience,O
136,in,O
136,logistics,O
136,.,O
137,My,O
137,name,O
137,is,O
137,Sanja,B-PER
137,.,O
138,I,O
138,met,O
138,Carlos,B-PER
138,and,O
138,Paulo,B-PER
138,at,O
138,the,O
138,workshop,O
138,in,O
138,Jakarta,O
138,.,O
139,Both,O
139,Michael,B-PER
139,and,O
139,Melanie,B-PER
139,have,O
139,extensive,O
139,experience,O
139,in,O
139,logistics,O
139,.,O
140,Do,O
140,you,O
140,remember,O
140,when,O
140,Juan,B-PER
140,joined,O
140,the,O
140,company,O
140,?,O
141,Although,O
141,Petra,B-PER
141,was,O
141,nervous,O
141,",",O
141,she,O
141,performed,O
141,well,O
141,.,O
142,Plamen,B-PER
142,",",O
142,the,O
142,new,O
142,project,O
142,manager,O
142,",",O
142,presented,O
142,the,O
142,budget,O
142,.,O
143,Can,O
143,you,O
143,schedule,O
143,a,O
143,meeting,O
143,with,O
143,Rob,B-PER
143,next,O
143,week,O
143,?,O
144,Everyone,O
144,was,O
144,waiting,O
144,for,O
144,Rasa,B-PER
144,to,O
144,arrive,O
144,.,O
145,Anita,B-PER
145,",",O
145,the,O
145,new,O
145,project,O
145,manager,O
145,",",O
145,presented,O
145,the,O
145,budget,O
145,.,O
146,Nobody,O
146,expected,O
146,Karolina,B-PER
146,to,O
146,handle,O
146,the,O
146,crisis,O
146,so,O
146,well,O
146,.,O
147,The,O
147,woman,O
147,seen,O
147,talking,O
147,to,O
147,Nathalie,B-PER
147,was,O
147,the,O
147,CEO,O
147,.,O
148,At,O
148,the,O
148,annual,O
148,summit,O
148,in,O
148,Kuala,O
148,Lumpur,O
148,",",O
148,Milos,B-PER
148,gave,O
148,a,O
148,keynote,O
148,speech,O
148,.,O
149,This,O
149,is,O
149,Ivica,B-PER
149,",",O
149,our,O
149,new,O
149,team,O
149,member,O
149,.,O
150,My,O
150,name,O
150,is,O
150,Manuel,B-PER
150,.,O
151,Both,O
151,Viktorija,B-PER
151,and,O
151,Daiva,B-PER
151,have,O
151,extensive,O
151,experience,O
151,in,O
151,logistics,O
151,.,O
152,It,O
152,was,O
152,Michał,B-PER
152,who,O
152,finalized,O
152,the,O
152,agreement,O
152,.,O
153,After,O
153,the,O
153,interview,O
153,",",O
153,we,O
153,offered,O
153,Christoph,B-PER
153,the,O
153,position,O
153,.,O
154,Aliona,B-PER
154,said,O
154,that,O
154,Ion,B-PER
154,might,O
154,be,O
154,late,O
154,due,O
154,to,O
154,traffic,O
154,.,O
155,While,O
155,the,O
155,proposal,O
155,was,O
155,being,O
155,finalized,O
155,by,O
155,the,O
155,marketing,O
155,team,O
155,",",O
155,Rodica,B-PER
155,",",O
155,who,O
155,had,O
155,just,O
155,returned,O
155,from,O
155,Singapore,O
155,",",O
155,raised,O
155,an,O
155,objection,O
155,.,O
156,My,O
156,name,O
156,is,O
156,Egzon,B-PER
156,.,O
157,At,O
157,the,O
157,annual,O
157,summit,O
157,in,O
157,Kuala,O
157,Lumpur,O
157,",",O
157,Dimitris,B-PER
157,gave,O
157,a,O
157,keynote,O
157,speech,O
157,.,O
158,Have,O
158,you,O
158,met,O
158,Carla,B-PER
158,from,O
158,the,O
158,accounting,O
158,department,O
158,?,O
159,What,O
159,did,O
159,Александр,B-PER
159,say,O
159,about,O
159,the,O
159,proposal,O
159,yesterday,O
159,?,O
160,It,O
160,was,O
160,Lars,B-PER
160,who,O
160,finalized,O
160,the,O
160,agreement,O
160,.,O
161,During,O
161,yesterday,O
161,',O
161,s,O
161,meeting,O
161,",",O
161,Henrik,B-PER
161,brought,O
161,up,O
161,an,O
161,interesting,O
161,point,O
161,.,O
162,Although,O
162,Maja,B-PER
162,was,O
162,nervous,O
162,",",O
162,she,O
162,performed,O
162,well,O
162,.,O
163,Have,O
163,you,O
163,met,O
163,Gilles,B-PER
163,from,O
163,the,O
163,accounting,O
163,department,O
163,?,O
164,I,O
164,met,O
164,Carla,B-PER
164,and,O
164,Rita,B-PER
164,at,O
164,the,O
164,workshop,O
164,in,O
164,Jakarta,O
164,.,O
165,Everyone,O
165,was,O
165,waiting,O
165,for,O
165,Kristina,B-PER
165,to,O
165,arrive,O
165,.,O
166,The,O
166,report,O
166,",",O
166,as,O
166,mentioned,O
166,by,O
166,Marc,B-PER
166,(,O
166,our,O
166,new,O
166,data,O
166,analyst,O
166,),O
166,",",O
166,needs,O
166,a,O
166,revision,O
166,.,O
167,Chris,B-PER
167,",",O
167,the,O
167,new,O
167,project,O
167,manager,O
167,",",O
167,presented,O
167,the,O
167,budget,O
167,.,O
168,It,O
168,was,O
168,Martine,B-PER
168,who,O
168,finalized,O
168,the,O
168,agreement,O
168,.,O
169,I,O
169,met,O
169,Mark,B-PER
169,and,O
169,Michael,B-PER
169,at,O
169,the,O
169,workshop,O
169,in,O
169,Jakarta,O
169,.,O
170,Although,O
170,Markus,B-PER
170,was,O
170,nervous,O
170,",",O
170,she,O
170,performed,O
170,well,O
170,.,O
171,Camilla,B-PER
171,and,O
171,his,O
171,colleague,O
171,Anders,B-PER
171,handled,O
171,the,O
171,presentation,O
171,together,O
171,.,O
172,Everyone,O
172,was,O
172,waiting,O
172,for,O
172,Людмила,B-PER
172,to,O
172,arrive,O
172,.,O
173,I,O
173,met,O
173,Filip,B-PER
173,and,O
173,Martina,B-PER
173,at,O
173,the,O
173,workshop,O
173,in,O
173,Jakarta,O
173,.,O
174,It,O
174,was,O
174,Sandra,B-PER
174,who,O
174,finalized,O
174,the,O
174,agreement,O
174,.,O
175,Do,O
175,you,O
175,remember,O
175,when,O
175,Heike,B-PER
175,joined,O
175,the,O
175,company,O
175,?,O
176,Everyone,O
176,was,O
176,waiting,O
176,for,O
176,Andreas,B-PER
176,to,O
176,arrive,O
176,.,O
177,Isn,O
177,',O
177,t,O
177,Dimitar,B-PER
177,presenting,O
177,at,O
177,the,O
177,conference,O
177,?,O
178,Although,O
178,Petra,B-PER
178,was,O
178,nervous,O
178,",",O
178,she,O
178,performed,O
178,well,O
178,.,O
179,Everyone,O
179,was,O
179,waiting,O
179,for,O
179,Andrej,B-PER
179,to,O
179,arrive,O
179,.,O
180,The,O
180,consultant,O
180,who,O
180,was,O
180,hired,O
180,byJekaterina,O
180,recommended,O
180,a,O
180,new,O
180,tool,O
180,.,O
181,Luka,B-PER
181,introduced,O
181,Nataša,B-PER
181,as,O
181,the,O
181,lead,O
181,consultant,O
181,on,O
181,the,O
181,project,O
181,.,O
182,The,O
182,woman,O
182,seen,O
182,talking,O
182,to,O
182,Marko,B-PER
182,was,O
182,the,O
182,CEO,O
182,.,O
183,At,O
183,the,O
183,annual,O
183,summit,O
183,in,O
183,Kuala,O
183,Lumpur,O
183,",",O
183,Marta,B-PER
183,gave,O
183,a,O
183,keynote,O
183,speech,O
183,.,O
184,The,O
184,report,O
184,",",O
184,as,O
184,mentioned,O
184,by,O
184,Zsuzsanna,B-PER
184,(,O
184,our,O
184,new,O
184,data,O
184,analyst,O
184,),O
184,",",O
184,needs,O
184,a,O
184,revision,O
184,.,O
185,At,O
185,the,O
185,annual,O
185,summit,O
185,in,O
185,Kuala,O
185,Lumpur,O
185,",",O
185,Michal,B-PER
185,gave,O
185,a,O
185,keynote,O
185,speech,O
185,.,O
