sentence_id,token,tag
109,Singapore,O
109,",",O
109,raised,O
109,an,O
109,objection,O
109,.,O
110,Lorato,B-PER
110,introduced,O
110,Kabelo,B-PER
110,as,O
110,the,O
110,lead,O
110,consultant,O
110,on,O
110,the,O
110,project,O
110,.,O
111,After,O
111,the,O
111,interview,O
111,",",O
111,we,O
111,offered,O
111,Mahmoud,B-PER
111,the,O
111,position,O
111,.,O
112,This,O
112,is,O
112,محمد,B-PER
112,",",O
112,our,O
112,new,O
112,team,O
112,member,O
112,.,O
113,While,O
113,the,O
113,proposal,O
113,was,O
113,being,O
113,finalized,O
113,by,O
113,the,O
113,marketing,O
113,team,O
113,",",O
113,Sara,B-PER
113,",",O
113,who,O
113,had,O
113,just,O
113,returned,O
113,from,O
113,Singapore,O
113,",",O
113,raised,O
113,an,O
113,objection,O
113,.,O
114,Stephen,B-PER
114,introduced,O
114,Joseph,B-PER
114,as,O
114,the,O
114,lead,O
114,consultant,O
114,on,O
114,the,O
114,project,O
114,.,O
115,Zalissa,B-PER
115,and,O
115,his,O
115,colleague,O
115,Fatimata,B-PER
115,handled,O
115,the,O
115,presentation,O
115,together,O
115,.,O
116,Do,O
116,you,O
116,remember,O
116,when,O
116,Gaone,B-PER
116,joined,O
116,the,O
116,company,O
116,?,O
117,Abubakar,B-PER
117,",",O
117,the,O
117,new,O
117,project,O
117,manager,O
117,",",O
117,presented,O
117,the,O
117,budget,O
117,.,O
118,The,O
118,report,O
118,",",O
118,as,O
118,mentioned,O
118,by,O
118,Matheus,B-PER
118,(,O
118,our,O
118,new,O
118,data,O
118,analyst,O
118,),O
118,",",O
118,needs,O
118,a,O
118,revision,O
118,.,O
119,Do,O
119,you,O
119,remember,O
119,when,O
119,Fatima,B-PER
119,joined,O
119,the,O
119,company,O
119,?,O
120,The,O
120,final,O
120,report,O
120,was,O
120,prepared,O
120,by,O
120,Aymen,B-PER
120,.,O
121,Can,O
121,you,O
121,schedule,O
121,a,O
121,meeting,O
121,with,O
121,Imane,B-PER
121,next,O
121,week,O
121,?,O
122,The,O
122,consultant,O
122,who,O
122,was,O
122,hired,O
122,byعبدالله,O
122,recommended,O
122,a,O
122,new,O
122,tool,O
122,.,O
123,Can,O
123,you,O
123,schedule,O
123,a,O
123,meeting,O
123,with,O
123,Muhammad,B-PER
123,next,O
123,week,O
123,?,O
124,At,O
124,the,O
124,annual,O
124,summit,O
124,in,O
124,Kuala,O
124,Lumpur,O
124,",",O
124,Walid,B-PER
124,gave,O
124,a,O
124,keynote,O
124,speech,O
124,.,O
125,The,O
125,consultant,O
125,who,O
125,was,O
125,hired,O
125,byPrince,O
125,recommended,O
125,a,O
125,new,O
125,tool,O
125,.,O
126,Have,O
126,you,O
126,met,O
126,ميمي,B-PER
126,from,O
126,the,O
126,accounting,O
126,department,O
126,?,O
127,Both,O
127,Samuel,B-PER
127,and,O
127,Nana,B-PER
127,have,O
127,extensive,O
127,experience,O
127,in,O
127,logistics,O
127,.,O
128,At,O
128,the,O
128,annual,O
128,summit,O
128,in,O
128,Kuala,O
128,Lumpur,O
128,",",O
128,Hassan,B-PER
128,gave,O
128,a,O
128,keynote,O
128,speech,O
128,.,O
129,Nour,B-PER
129,introduced,O
129,Amal,B-PER
129,as,O
129,the,O
129,lead,O
129,consultant,O
129,on,O
129,the,O
129,project,O
129,.,O
130,Have,O
130,you,O
130,met,O
130,Stephen,B-PER
130,from,O
130,the,O
130,accounting,O
130,department,O
130,?,O
131,After,O
131,the,O
131,interview,O
131,",",O
131,we,O
131,offered,O
131,Sipho,B-PER
131,the,O
131,position,O
131,.,O
132,I,O
132,met,O
132,Edson,B-PER
132,and,O
132,Paulo,B-PER
132,at,O
132,the,O
132,workshop,O
132,in,O
132,Jakarta,O
132,.,O
133,The,O
133,final,O
133,report,O
133,was,O
133,prepared,O
133,by,O
133,ميمي,B-PER
133,.,O
134,Prince,B-PER
134,",",O
134,the,O
134,new,O
134,project,O
134,manager,O
134,",",O
134,presented,O
134,the,O
134,budget,O
134,.,O
135,Everyone,O
135,was,O
135,waiting,O
135,for,O
135,Imen,B-PER
135,to,O
135,arrive,O
135,.,O
136,Do,O
136,you,O
136,remember,O
136,when,O
136,انا,B-PER
136,joined,O
136,the,O
136,company,O
136,?,O
137,After,O
137,the,O
137,interview,O
137,",",O
137,we,O
137,offered,O
137,Asmaa,B-PER
137,the,O
137,position,O
137,.,O
138,Do,O
138,you,O
138,remember,O
138,when,O
138,Albertina,B-PER
138,joined,O
138,the,O
138,company,O
138,?,O
139,Malak,B-PER
139,",",O
139,the,O
139,regional,O
139,director,O
139,",",O
139,approved,O
139,the,O
139,budget,O
139,.,O
140,This,O
140,is,O
140,Francis,B-PER
140,",",O
140,our,O
140,new,O
140,team,O
140,member,O
140,.,O
141,After,O
141,the,O
141,interview,O
141,",",O
141,we,O
141,offered,O
141,Esperance,B-PER
141,the,O
141,position,O
141,.,O
142,Isn,O
142,',O
142,t,O
142,Joseph,B-PER
142,presenting,O
142,at,O
142,the,O
142,conference,O
142,?,O
143,The,O
143,final,O
143,report,O
143,was,O
143,prepared,O
143,by,O
143,Habtamu,B-PER
143,.,O
144,My,O
144,name,O
144,is,O
144,Oumarou,B-PER
144,.,O
145,After,O
145,the,O
145,interview,O
145,",",O
145,we,O
145,offered,O
145,Ifrah,B-PER
145,the,O
145,position,O
145,.,O
146,What,O
146,did,O
146,Mary,B-PER
146,say,O
146,about,O
146,the,O
146,proposal,O
146,yesterday,O
146,?,O
147,Everyone,O
147,was,O
147,waiting,O
147,for,O
147,Bigirimana,B-PER
147,to,O
147,arrive,O
147,.,O
148,Can,O
148,you,O
148,schedule,O
148,a,O
148,meeting,O
148,with,O
148,Ahmed,B-PER
148,next,O
148,week,O
148,?,O
149,Have,O
149,you,O
149,met,O
149,Niyonkuru,B-PER
149,from,O
149,the,O
149,accounting,O
149,department,O
149,?,O
150,Nobody,O
150,expected,O
150,Mireille,B-PER
150,to,O
150,handle,O
150,the,O
150,crisis,O
150,so,O
150,well,O
150,.,O
151,Both,O
151,João,B-PER
151,and,O
151,Rui,B-PER
151,have,O
151,extensive,O
151,experience,O
151,in,O
151,logistics,O
151,.,O
152,Nobody,O
152,expected,O
152,Albertina,B-PER
152,to,O
152,handle,O
152,the,O
152,crisis,O
152,so,O
152,well,O
152,.,O
153,Everyone,O
153,was,O
153,waiting,O
153,for,O
153,ابو,B-PER
153,to,O
153,arrive,O
153,.,O
154,Both,O
154,Blessing,B-PER
154,and,O
154,Prince,B-PER
154,have,O
154,extensive,O
154,experience,O
154,in,O
154,logistics,O
154,.,O
155,I,O
155,met,O
155,Nduwimana,B-PER
155,and,O
155,Belyse,B-PER
155,at,O
155,the,O
155,workshop,O
155,in,O
155,Jakarta,O
155,.,O
156,The,O
156,consultant,O
156,who,O
156,was,O
156,hired,O
156,byAbdullahi,O
156,recommended,O
156,a,O
156,new,O
156,tool,O
156,.,O
157,Nobody,O
157,expected,O
157,Comfort,B-PER
157,to,O
157,handle,O
157,the,O
157,crisis,O
157,so,O
157,well,O
157,.,O
158,Isn,O
158,',O
158,t,O
158,علي,B-PER
158,presenting,O
158,at,O
158,the,O
158,conference,O
158,?,O
159,Isn,O
159,',O
159,t,O
159,Rose,B-PER
159,presenting,O
159,at,O
159,the,O
159,conference,O
159,?,O
160,Esperance,B-PER
160,",",O
160,the,O
160,new,O
160,project,O
160,manager,O
160,",",O
160,presented,O
160,the,O
160,budget,O
160,.,O
161,Everyone,O
161,was,O
161,waiting,O
161,for,O
161,Assetou,B-PER
161,to,O
161,arrive,O
161,.,O
162,It,O
162,was,O
162,Assetou,B-PER
162,who,O
162,finalized,O
162,the,O
162,agreement,O
162,.,O
163,Can,O
163,you,O
163,schedule,O
163,a,O
163,meeting,O
163,with,O
163,Idil,B-PER
163,next,O
163,week,O
163,?,O
164,Mugisha,B-PER
164,said,O
164,that,O
164,Belyse,B-PER
164,might,O
164,be,O
164,late,O
164,due,O
164,to,O
164,traffic,O
164,.,O
165,John,B-PER
165,introduced,O
165,Nthabiseng,B-PER
165,as,O
165,the,O
165,lead,O
165,consultant,O
165,on,O
165,the,O
165,project,O
165,.,O
166,Have,O
166,you,O
166,met,O
166,Maame,B-PER
166,from,O
166,the,O
166,accounting,O
166,department,O
166,?,O
167,This,O
167,is,O
167,Fatouma,B-PER
167,",",O
167,our,O
167,new,O
167,team,O
167,member,O
167,.,O
168,The,O
168,person,O
168,you,O
168,spoke,O
168,to,O
168,earlier,O
168,",",O
168,Erastus,B-PER
168,",",O
168,will,O
168,send,O
168,the,O
168,report,O
168,.,O
169,Laure,B-PER
169,and,O
169,his,O
169,colleague,O
169,Rose,B-PER
169,handled,O
169,the,O
169,presentation,O
169,together,O
169,.,O
170,The,O
170,report,O
170,",",O
170,as,O
170,mentioned,O
170,by,O
170,Bigirimana,B-PER
170,(,O
170,our,O
170,new,O
170,data,O
170,analyst,O
170,),O
170,",",O
170,needs,O
170,a,O
170,revision,O
170,.,O
171,The,O
171,person,O
171,you,O
171,spoke,O
171,to,O
171,earlier,O
171,",",O
171,Emmanuel,B-PER
171,",",O
171,will,O
171,send,O
171,the,O
171,report,O
171,.,O
172,Nana,B-PER
172,",",O
172,the,O
172,new,O
172,project,O
172,manager,O
172,",",O
172,presented,O
172,the,O
172,budget,O
172,.,O
173,During,O
173,yesterday,O
173,',O
173,s,O
173,meeting,O
173,",",O
173,Fatima,B-PER
173,brought,O
173,up,O
173,an,O
173,interesting,O
173,point,O
173,.,O
174,Both,O
174,Ebenezer,B-PER
174,and,O
174,Grace,B-PER
174,have,O
174,extensive,O
174,experience,O
174,in,O
174,logistics,O
174,.,O
175,Have,O
175,you,O
175,met,O
175,Sawadogo,B-PER
175,from,O
175,the,O
175,accounting,O
175,department,O
175,?,O
176,Nobody,O
176,expected,O
176,ابراهيم,B-PER
176,to,O
176,handle,O
176,the,O
176,crisis,O
176,so,O
176,well,O
176,.,O
177,Everyone,O
177,was,O
177,waiting,O
177,for,O
177,Moses,B-PER
177,to,O
177,arrive,O
177,.,O
178,Do,O
178,you,O
178,remember,O
178,when,O
178,Houssein,B-PER
178,joined,O
178,the,O
178,company,O
178,?,O
179,It,O
179,was,O
179,Alemtsehay,B-PER
179,who,O
179,finalized,O
179,the,O
179,agreement,O
179,.,O
180,Can,O
180,you,O
180,schedule,O
180,a,O
180,meeting,O
180,with,O
180,Rachid,B-PER
180,next,O
180,week,O
180,?,O
181,I,O
181,met,O
181,Fati,B-PER
181,and,O
181,Said,B-PER
181,at,O
181,the,O
181,workshop,O
181,in,O
181,Jakarta,O
181,.,O
182,Have,O
182,you,O
182,met,O
182,عمر,B-PER
182,from,O
182,the,O
182,accounting,O
182,department,O
182,?,O
183,At,O
183,the,O
183,annual,O
183,summit,O
183,in,O
183,Kuala,O
183,Lumpur,O
183,",",O
183,Abdo,B-PER
183,gave,O
183,a,O
183,keynote,O
183,speech,O
183,.,O
184,This,O
184,is,O
184,احمد,B-PER
184,",",O
184,our,O
184,new,O
184,team,O
184,member,O
184,.,O
185,Biruk,B-PER
185,said,O
185,that,O
185,Jemal,B-PER
185,might,O
185,be,O
185,late,O
185,due,O
185,to,O
185,traffic,O
185,.,O
186,The,O
186,final,O
186,report,O
186,was,O
186,prepared,O
186,by,O
186,Tiago,B-PER
186,.,O
187,My,O
187,name,O
187,is,O
187,محمد,B-PER
187,.,O
188,This,O
188,is,O
188,Hilma,B-PER
188,",",O
188,our,O
188,new,O
188,team,O
188,member,O
188,.,O
189,Can,O
189,you,O
189,schedule,O
189,a,O
189,meeting,O
189,with,O
189,Alemtsehay,B-PER
189,next,O
189,week,O
189,?,O
190,Anabela,B-PER
190,",",O
190,the,O
190,new,O
190,project,O
190,manager,O
190,",",O
190,presented,O
190,the,O
190,budget,O
190,.,O
191,What,O
191,did,O
191,Mohamed,B-PER
191,say,O
191,about,O
191,the,O
